episode,episodic_reward
455,3.611989
456,3.817135
457,4.034400
458,4.065822
459,4.153358
460,4.103164
461,4.251579
462,3.912404
463,4.225621
464,3.950162
465,4.089393
466,4.018417
467,3.640734
468,3.785743
469,3.788110
470,3.888257
471,4.011287
472,4.080110
473,4.278337
474,4.116721
475,4.212135
476,3.946960
477,4.377814
478,4.240941
479,3.925540
480,4.236252
481,3.957444
482,4.061223
483,4.078595
484,3.894916
485,4.065375
486,4.168487
487,3.932597
488,3.993409
489,4.312041
490,4.298733
491,3.901501
492,4.030848
493,4.185430
494,4.118610
495,4.114625
496,4.065198
497,4.171013
498,4.119851
499,4.100717
500,4.216409
501,4.083644
502,4.059088
503,4.086800
504,3.773692
505,3.901772
506,4.212412
507,4.382461
508,4.099572
509,3.859948
510,4.007484
511,3.890062
512,4.234004
513,4.084186
514,4.019306
515,3.987409
516,4.083589
517,3.961068
518,4.033844
519,4.085718
520,4.052493
521,4.362941
522,4.024618
523,4.241893
524,4.168840
525,4.258128
526,4.101233
527,4.072288
528,3.995482
529,3.861384
530,4.030129
531,4.121761
532,4.175353
533,3.913888
534,4.155661
535,4.251293
536,4.147848
537,4.210533
538,3.904099
539,3.997665
540,4.186422
541,4.216053
542,4.209071
543,4.143252
544,4.066495
545,4.140073
546,3.888703
547,3.967620
548,4.015739
549,3.975624
550,4.156083
551,4.220867
552,4.174693
553,3.548665
554,3.946905
555,4.215085
556,4.037308
557,4.202336
558,4.260480
559,4.051277
560,4.188933
561,3.970787
562,3.724962
563,4.164894
564,4.176789
565,3.904214
566,4.114748
567,4.127572
568,4.113065
569,3.269535
570,4.086323
571,4.159382
572,4.031816
573,4.152260
574,4.126552
575,4.274017
576,4.117759
577,4.172684
578,4.160088
579,4.219685
580,4.189293
581,4.185579
582,4.029863
583,4.134915
584,4.173250
585,3.659714
586,4.195312
587,4.016146
588,4.185750
589,4.085527
590,4.229443
591,3.963824
592,4.364868
593,4.132159
594,4.133711
595,4.081552
596,4.252051
597,4.215756
598,4.132252
599,4.055595
600,4.003838
601,4.145466
602,4.069735
603,4.119359
604,4.232560
605,3.798262
606,4.073372
607,4.185540
608,4.056110
609,4.008660
610,4.225181
611,3.969559
612,4.116960
613,4.275543
614,4.112825
615,3.946926
616,4.001614
617,4.077962
618,4.150846
619,4.213301
620,4.037112
621,4.274551
622,4.073561
623,4.181290
624,4.138754
625,4.011476
626,4.162299
627,4.022844
628,4.098780
629,4.154111
630,4.128602
631,3.613766
632,3.970921
633,4.024020
634,4.075697
635,4.118747
636,3.936198
637,3.871017
638,3.963590
639,3.937468
640,3.952334
641,4.164687
642,4.234273
643,4.097055
644,4.012331
645,4.104978
646,4.144723
647,4.216112
648,4.148325
649,4.314689
650,3.905818
651,4.013463
652,4.047829
653,3.890515
654,3.943381
655,4.093047
656,4.107298
657,4.184739
658,3.966501
659,4.022865
660,4.116628
661,3.632498
662,3.959003
663,3.925168
664,4.105933
665,4.103048
666,4.086217
667,4.099200
668,4.088393
669,3.939779
670,3.961064
671,4.310439
672,4.247278
673,4.069276
674,4.176083
675,3.981856
676,3.842408
677,4.231552
678,4.099930
679,4.212484
680,4.134411
681,4.081005
682,4.300869
683,4.085340
684,4.150831
685,4.179314
686,4.160200
687,4.132947
688,4.180350
689,4.137935
690,4.053007
691,4.201387
692,4.061735
693,4.118503
694,4.106866
695,3.953589
696,3.975875
697,4.004593
698,4.134179
699,4.046166
700,3.896864
701,4.171001
702,4.027673
703,4.007645
704,4.162180
705,3.830238
706,3.987260
707,4.437959
708,4.343047
709,4.080139
710,4.223238
711,4.240374
712,3.951423
713,3.884950
714,4.128893
715,4.314535
716,3.931971
717,4.135297
718,3.900870
719,3.767563
720,4.073101
721,4.010616
722,4.085650
723,4.060720
724,4.143357
725,4.248682
726,4.195648
727,4.112837
728,4.013331
729,3.993905
730,4.197408
731,4.145084
732,4.231948
733,4.185164
734,4.046925
735,3.673868
736,4.017879
737,4.132246
738,3.894318
739,4.064545
740,4.114817
741,4.043636
742,4.066594
743,3.983491
744,4.043818
745,3.923672
746,4.019170
747,3.816808
748,4.166270
749,3.837047
750,4.205967
751,4.070064
752,4.089146
753,4.110572
754,4.173963
755,4.008019
756,4.230802
757,4.222317
758,4.070332
759,3.995847
760,3.951091
761,4.168987
762,4.281403
763,4.254460
764,4.150427
765,4.117120
766,4.229578
767,4.205842
768,4.085513
769,4.168535
770,3.882707
771,4.080781
772,3.898767
773,3.868857
774,4.258491
775,4.049727
776,4.188705
777,4.141588
778,4.156015
779,3.971491
780,4.077494
781,4.185550
782,4.142641
783,4.231984
784,4.130663
785,4.173740
786,4.192532
787,4.177790
788,4.278359
789,4.038430
790,4.082205
791,4.113323
792,4.124806
793,4.215943
794,4.111228
795,3.953744
796,4.237713
797,4.026488
798,4.040566
799,4.132300
800,4.158177
801,3.869989
802,4.347386
803,4.227962
804,4.021127
805,4.094177
806,4.250607
807,4.178204
808,4.166763
809,4.036011
810,4.145040
811,3.819560
812,4.078134
813,4.254474
814,4.207579
815,4.002955
816,4.112923
817,4.197583
818,4.181630
819,3.994087
820,3.978047
821,3.873952
822,4.089995
823,4.113273
824,4.106061
825,4.047426
826,3.911367
827,4.052478
828,3.933475
829,4.133475
830,3.998092
831,3.996276
832,4.100038
833,4.086916
834,4.057310
835,3.957018
836,4.257338
837,4.255115
838,4.172003
839,4.227751
840,4.085021
841,4.102131
842,3.970800
843,3.979924
844,3.936757
845,3.892727
846,4.040298
847,3.975573
848,4.234053
849,4.198009
850,4.084426
851,3.955107
852,4.292625
853,4.015157
854,4.145273
855,4.124322
856,4.143637
857,4.014657
858,4.050673
859,4.125893
860,4.065658
861,4.058222
862,4.203887
863,4.114175
864,4.146856
865,4.326835
866,4.259575
867,3.662042
868,4.160433
869,4.089679
870,4.011316
871,3.949263
872,3.705148
873,4.060931
874,4.025975
875,4.174491
876,4.055033
877,3.983337
878,4.132738
879,4.043568
880,3.982276
881,4.137429
882,3.835813
883,4.385870
884,3.789486
885,3.553329
886,4.168363
887,4.175402
888,3.872734
889,4.175447
890,4.269931
891,3.849379
892,4.144252
893,4.174062
894,4.165509
895,3.703567
896,4.229472
897,4.148504
898,4.267348
899,4.020960
900,3.941343
901,4.062962
902,4.245838
903,4.123065
904,4.025818
905,4.090367
906,4.199532
907,4.191682
908,3.666876
909,3.628125
910,4.203378
911,4.276639
912,4.092888
913,3.983652
914,3.753483
915,4.016867
916,3.901227
917,4.177812
918,3.693551
919,4.127516
920,4.163469
921,4.163410
922,4.055372
923,3.932950
924,4.071061
925,3.929874
926,4.117798
927,4.051665
928,4.242044
929,3.848506
930,4.157094
931,4.184186
932,4.271609
933,4.152940
934,4.032431
935,3.873362
936,4.163514
937,4.024045
938,3.973208
939,3.978064
940,4.099828
941,4.086870
942,4.146791
943,4.067036
944,4.198941
945,4.083252
946,4.159723
947,4.203167
948,3.989845
949,4.071328
950,3.993422
951,4.122142
952,3.976904
953,4.057785
954,4.112507
955,4.067212
956,4.171053
957,4.086931
958,3.973031
959,3.972024
960,4.187616
961,4.167776
962,4.202830
963,4.043282
964,3.985965
965,4.108059
966,4.019376
967,4.066370
968,4.121027
969,3.945204
970,4.063733
971,3.819781
972,4.062890
973,3.968175
974,4.162193
975,4.110936
976,4.050431
977,3.924741
978,3.960518
979,4.094910
980,3.916849
981,4.180643
982,3.966164
983,4.054243
984,3.962717
985,4.089367
986,4.085393
987,4.040604
988,3.968942
989,4.009347
990,4.045721
991,4.027941
992,4.104963
993,4.143317
994,4.127721
995,4.054642
996,4.172947
997,3.819552
998,4.076881
999,4.159975
1000,3.989694
1001,3.805629
1002,4.161061
1003,4.088646
1004,4.193272
1005,4.056808
1006,4.104213
1007,4.251550
1008,4.132917
1009,4.069799
1010,3.743636
1011,3.924325
1012,4.230615
1013,3.968155
1014,4.040449
1015,4.047922
1016,4.246051
1017,4.002544
1018,4.042053
1019,3.991195
1020,4.041326
1021,4.218994
1022,3.916365
1023,4.130165
1024,4.096108
1025,4.045059
1026,4.038537
1027,4.083750
1028,4.092897
1029,3.966089
1030,3.943616
1031,4.076858
1032,3.891674
1033,3.478157
1034,3.814303
1035,4.065578
1036,4.037830
1037,4.037021
1038,3.948555
1039,3.960903
1040,4.210896
1041,3.962897
1042,3.895256
1043,3.843965
1044,4.207024
1045,3.975867
1046,3.807614
1047,4.213510
1048,4.121329
1049,3.968226
1050,3.992502
1051,4.157569
1052,3.960290
1053,4.210602
1054,4.112424
1055,4.013754
1056,4.026129
1057,4.056624
1058,3.982377
1059,4.176360
1060,4.170239
1061,4.216508
1062,3.849318
1063,4.148892
1064,3.958572
1065,3.876275
1066,3.957958
1067,4.028818
1068,4.185092
1069,4.140381
1070,4.058254
1071,4.165972
1072,4.134390
1073,4.162111
1074,3.890483
1075,4.051053
1076,4.015550
1077,3.939171
1078,4.115109
1079,4.104169
1080,4.131845
1081,4.348175
1082,4.244487
1083,4.070492
1084,4.067123
1085,4.233878
1086,4.195933
1087,4.198539
1088,4.030548
1089,4.059114
1090,4.283022
1091,3.624757
1092,3.956580
1093,4.064497
1094,3.795681
1095,4.031296
1096,4.136470
1097,3.958846
1098,3.715951
1099,4.134805
1100,3.895226
1101,3.930422
1102,4.263860
1103,4.145040
1104,4.181593
1105,4.058094
1106,4.224288
1107,3.777196
1108,3.953133
1109,4.047389
1110,3.894959
1111,4.155786
1112,3.964163
1113,4.163805
1114,4.226214
1115,4.213977
1116,4.216297
1117,4.025955
1118,4.180385
1119,4.012954
1120,4.302782
1121,4.129077
1122,4.258397
1123,4.002599
1124,4.082949
1125,4.151606
1126,3.967004
1127,4.134991
1128,4.101796
1129,3.936721
1130,4.113509
1131,4.051679
1132,4.252352
1133,3.976268
1134,4.323392
1135,3.862073
1136,4.131454
1137,3.975540
1138,4.230847
1139,4.096227
1140,3.950447
1141,3.928675
1142,4.127287
1143,3.984589
1144,4.093301
1145,4.157186
1146,3.927164
1147,4.045927
1148,4.047824
1149,4.122167
1150,4.072068
1151,4.041070
1152,4.259351
1153,4.019758
1154,4.044247
1155,3.960085
1156,4.145524
1157,4.414174
1158,3.986635
1159,4.180445
1160,4.211458
1161,4.252025
1162,4.058789
1163,4.298689
1164,4.162985
1165,4.149328
1166,4.206577
1167,4.278315
1168,4.328131
1169,4.306937
1170,4.207374
1171,4.185725
1172,4.119168
1173,4.186180
1174,4.216491
1175,4.107733
