request_id,request_type,contention_str,computation_delay,propagation_delay,transmission_delay,queueing_delay,total_latency,message_size_kb,end_to_end_latency
785,d,dd,0.002426,0.025750,0.020000,8.007324,48.175904,19.0,56.183228
786,d,dp,0.002465,0.005450,0.019200,18.521484,27.114527,24.0,45.636012
787,p,pddp,0.004026,0.063100,0.019200,51.625488,86.325660,20.0,137.951148
788,d,dpddp,0.002651,0.095150,0.021500,77.674805,119.301269,10.0,196.976073
789,p,p,0.004020,0.004400,0.022000,98.723389,30.420020,6.0,129.143409
790,d,dp,0.002465,0.007200,0.018500,8.001465,28.164527,10.0,36.165992
791,s,sdp,0.018492,0.112850,0.022000,26.574219,153.341971,33.0,179.916190
792,s,s,0.023128,0.005050,0.019200,37.080811,47.378351,43.0,84.459162
793,p,ps,0.004022,0.024200,0.021500,62.267090,49.721770,22.0,111.988860
794,p,pps,0.004022,0.003700,0.020000,92.311768,27.721770,17.0,120.033538
795,p,p,0.004020,0.005300,0.020000,21.041748,29.320020,5.0,50.361768
796,s,sp,0.018754,0.029400,0.021500,41.592041,69.653690,27.0,111.245731
797,s,s,0.023128,0.004250,0.020000,53.129150,47.378351,41.0,100.507501
798,p,ps,0.004022,0.015850,0.019200,76.731201,39.071770,11.0,115.802971
799,s,ss,0.018821,0.011800,0.018500,95.871094,49.120769,61.0,144.991863
800,d,ds,0.002343,0.007250,0.020000,7.822754,29.592696,20.0,37.415449
801,s,sds,0.018566,0.006550,0.022000,19.832764,47.116086,39.0,66.948850
802,s,sdsss,0.017921,0.061950,0.022000,31.848877,101.871448,53.0,133.720325
803,d,dss,0.002842,0.004750,0.022000,41.369629,29.591765,9.0,70.961394
804,s,sds,0.018566,0.004800,0.020000,53.902100,43.366086,34.0,97.268186
805,d,ddsss,0.002191,0.069450,0.020000,7.332275,91.640585,4.0,98.972860
806,d,d,0.002386,0.013550,0.019200,17.336914,35.136326,12.0,52.473240
807,d,ds,0.002343,0.010250,0.022000,30.850830,34.592696,22.0,65.443526
808,p,pd,0.004022,0.004450,0.018500,58.895508,26.971770,20.0,85.867278
809,p,pddss,0.004449,0.079400,0.019200,90.136719,103.048600,14.0,193.185319
810,p,p,0.004020,0.004350,0.018500,16.523193,26.870020,11.0,43.393213
811,p,pp,0.004022,0.016400,0.022000,43.070801,42.421770,18.0,85.492571
812,d,d,0.002386,0.004300,0.018500,56.743896,25.186326,12.0,81.930223
813,s,sdp,0.018492,0.015600,0.021500,72.261963,55.591971,34.0,127.853934
814,p,p,0.004020,0.006750,0.019200,93.966064,29.970020,4.0,123.936084
815,p,pp,0.004022,0.006350,0.022000,16.055176,32.371770,14.0,48.426946
816,s,sppd,0.018086,0.040900,0.022000,37.102051,80.985798,27.0,118.087849
817,d,d,0.002386,0.005750,0.022000,50.181641,30.136326,14.0,80.317967
818,s,sd,0.018668,0.014500,0.018500,67.714355,51.667773,57.0,119.382128
819,p,pspp,0.004022,0.107350,0.022000,94.452148,133.371770,14.0,227.823918
820,d,dpspp,0.002435,0.065150,0.022000,17.531982,89.584964,11.0,107.116946
821,p,pp,0.004022,0.040350,0.019200,43.626221,63.571770,19.0,107.197991
822,s,s,0.023128,0.005800,0.020000,57.637695,48.928351,21.0,106.566046
823,d,dspp,0.002787,0.065600,0.020000,81.192139,88.387287,5.0,169.579425
824,d,ds,0.002343,0.007350,0.018500,94.186279,28.192696,13.0,122.378975
825,s,s,0.023128,0.017000,0.019200,8.010010,59.328351,57.0,67.338361
826,d,d,0.002386,0.005750,0.018500,18.719238,26.636326,7.0,45.355564
827,d,dds,0.002685,0.047100,0.018500,32.231934,68.285303,14.0,100.517237
828,s,s,0.023128,0.004500,0.018500,48.258789,46.128351,53.0,94.387140
829,s,ss,0.018821,0.004300,0.021500,58.453369,44.620769,47.0,103.074138
830,p,p,0.004020,0.005400,0.019200,17.514160,28.620020,16.0,46.134180
831,p,pds,0.004022,0.034950,0.019200,43.079346,58.171770,16.0,101.251116
832,p,p,0.004020,0.006900,0.021500,65.587402,32.420020,11.0,98.007422
833,p,pp,0.004022,0.004650,0.020000,98.888672,28.671770,11.0,127.560442
834,d,dp,0.002465,0.011650,0.019200,113.418701,33.314527,13.0,146.733229
835,p,pd,0.004022,0.016050,0.022000,27.039551,42.071770,21.0,69.111321
836,d,dp,0.002465,0.011750,0.019200,38.739014,33.414527,16.0,72.153541
837,p,pdp,0.004022,0.085950,0.019200,62.014648,109.171770,22.0,171.186418
838,d,dd,0.002426,0.129600,0.020000,78.066895,152.025904,13.0,230.092798
839,d,d,0.002386,0.005400,0.019200,90.069336,26.986326,19.0,117.055662
840,p,p,0.004020,0.005150,0.022000,19.231445,31.170020,11.0,50.401465
841,s,sp,0.018754,0.041800,0.021500,44.806396,82.053690,27.0,126.860087
842,s,s,0.023128,0.039650,0.018500,67.013428,81.278351,43.0,148.291779
843,p,p,0.004020,0.012700,0.020000,89.564941,36.720020,16.0,126.284961
844,p,pp,0.004022,0.015350,0.022000,125.748047,41.371770,7.0,167.119817
845,s,sps,0.018360,0.057950,0.021500,8.025146,97.810251,49.0,105.835398
846,d,d,0.002386,0.006550,0.021500,20.026855,30.436326,6.0,50.463182
847,p,pdpp,0.004022,0.088200,0.018500,48.671875,110.721770,22.0,159.393645
848,p,ppdp,0.004022,0.041600,0.021500,85.733643,67.121770,12.0,152.855413
849,p,pppp,0.004017,0.046050,0.019200,107.489746,69.267280,21.0,176.757026
850,s,spppp,0.016784,0.023250,0.019200,17.522217,59.233702,62.0,76.755918
851,s,spppp,0.016784,0.060250,0.021500,37.060547,98.533702,29.0,135.594248
852,s,s,0.023128,0.015750,0.019200,48.572754,58.078351,23.0,106.651105
853,s,ss,0.018821,0.011050,0.020000,61.882812,49.870769,36.0,111.753581
854,p,ps,0.004022,0.005500,0.019200,98.048584,28.721770,22.0,126.770354
855,s,s,0.023128,0.004850,0.019200,16.593018,47.178351,40.0,63.771369
856,p,ps,0.004022,0.006350,0.022000,39.397461,32.371770,21.0,71.769231
857,s,sp,0.018754,0.008200,0.018500,67.382324,45.453690,23.0,112.836015
858,s,sp,0.018754,0.062850,0.022000,81.904053,103.603690,39.0,185.507743
859,d,ds,0.002343,0.013550,0.020000,100.928223,35.892696,4.0,136.820918
860,d,d,0.002386,0.004750,0.018500,9.006592,25.636326,21.0,34.642918
861,s,sd,0.018668,0.005300,0.019200,24.775146,43.167773,64.0,67.942919
862,s,ss,0.018821,0.004700,0.019200,37.783936,42.720769,26.0,80.504705
863,s,sss,0.019288,0.009500,0.018500,54.326172,47.288093,63.0,101.614265
864,s,ssdss,0.018070,0.061100,0.022000,65.839844,101.170343,50.0,167.010187
865,s,sss,0.019288,0.005150,0.021500,7.259033,45.938093,25.0,53.197126
866,p,p,0.004020,0.012700,0.022000,28.815186,38.720020,22.0,67.535206
867,p,pp,0.004022,0.007500,0.019200,60.331299,30.721770,7.0,91.053069
868,s,sp,0.018754,0.010300,0.022000,78.871338,51.053690,57.0,129.925028
869,p,ps,0.004022,0.008950,0.018500,103.244385,31.471770,19.0,134.716155
870,s,s,0.023128,0.004700,0.019200,9.009277,47.028351,48.0,56.037628
871,d,ds,0.002343,0.015000,0.022000,20.529297,39.342696,6.0,59.871992
872,p,pds,0.004022,0.088200,0.019200,41.549805,111.421770,21.0,152.971575
873,p,ps,0.004022,0.020600,0.020000,66.591553,44.621770,6.0,111.213323
874,d,d,0.002386,0.012000,0.022000,83.502930,36.386326,6.0,119.889256
875,s,sd,0.018668,0.005000,0.022000,10.527344,45.667773,26.0,56.195117
876,p,ps,0.004022,0.004550,0.021500,36.594971,30.071770,8.0,66.666741
877,d,d,0.002386,0.045650,0.021500,55.101562,69.536326,22.0,124.637889
878,s,sp,0.018754,0.103800,0.019200,74.312988,141.753690,42.0,216.066679
879,d,d,0.002386,0.006350,0.018500,87.327393,27.236326,24.0,114.563719
880,p,pd,0.004022,0.004350,0.019200,17.095947,27.571770,16.0,44.667717
881,d,dp,0.002465,0.015250,0.022000,42.157227,39.714527,14.0,81.871754
882,d,d,0.002386,0.004850,0.022000,56.690186,29.236326,12.0,85.926512
883,d,ddp,0.002502,0.082150,0.019200,69.314453,103.851721,9.0,173.166174
884,p,p,0.004020,0.007400,0.018500,88.320801,29.920020,12.0,118.240821
885,p,p,0.004020,0.006950,0.019200,17.544922,30.170020,7.0,47.714942
886,p,pp,0.004022,0.008750,0.018500,51.323242,31.271770,15.0,82.595012
887,p,pp,0.004022,0.017600,0.021500,79.853027,43.121770,20.0,122.974797
888,d,dpp,0.002515,0.038150,0.020000,102.892822,60.664774,5.0,163.557596
889,p,p,0.004020,0.012450,0.022000,126.137939,38.470020,8.0,164.607959
890,s,spp,0.018537,0.073900,0.022000,15.353271,114.437181,33.0,129.790452
891,s,s,0.023128,0.008000,0.018500,25.368652,49.628351,29.0,74.997003
892,p,ps,0.004022,0.004400,0.019200,51.016113,27.621770,20.0,78.637883
893,d,dps,0.002445,0.006500,0.021500,65.223877,30.445037,21.0,95.668914
894,s,sd,0.018668,0.005300,0.020000,80.764404,43.967773,34.0,124.732177
895,s,s,0.023128,0.064900,0.022000,8.555664,110.028351,27.0,118.584015
896,p,ps,0.004022,0.005350,0.018500,30.614746,27.871770,5.0,58.486516
897,s,ss,0.018821,0.011050,0.019200,43.129639,49.070769,43.0,92.200408
898,p,psssd,0.004434,0.003800,0.018500,71.676514,26.734040,12.0,98.410554
899,d,d,0.002386,0.007850,0.021500,97.191895,31.736326,14.0,128.928221
900,d,d,0.002386,0.016200,0.020000,8.377930,38.586326,7.0,46.964256
901,s,sd,0.018668,0.016300,0.022000,26.465576,56.967773,38.0,83.433349
902,p,p,0.004020,0.012250,0.018500,46.992676,34.770020,9.0,81.762696
903,s,s,0.023128,0.004150,0.018500,72.893066,45.778351,43.0,118.671417
904,s,ssp,0.018787,0.084000,0.019200,89.410645,121.987195,62.0,211.397840
905,p,ps,0.004022,0.004450,0.022000,19.014648,30.471770,24.0,49.486418
906,p,pp,0.004022,0.014350,0.018500,55.146484,36.871770,22.0,92.018254
907,d,dpsd,0.002649,0.054100,0.020000,80.205811,76.748885,15.0,156.954695
908,d,d,0.002386,0.004900,0.019200,96.230225,26.486326,22.0,122.716551
909,d,d,0.002386,0.003700,0.022000,110.241455,28.086326,24.0,138.327781
910,p,pd,0.004022,0.009550,0.020000,23.565918,33.571770,8.0,57.137688
911,d,dp,0.002465,0.004500,0.020000,54.203857,26.964527,10.0,81.168385
912,d,d,0.002386,0.056750,0.018500,67.722900,77.636326,18.0,145.359227
913,d,d,0.002386,0.058650,0.019200,78.737305,80.236326,10.0,158.973631
914,d,d,0.002386,0.004450,0.022000,93.254639,28.836326,18.0,122.090965
915,s,s,0.023128,0.006000,0.022000,10.539062,51.128351,57.0,61.667414
916,p,ps,0.004022,0.004300,0.018500,35.823242,26.821770,22.0,62.645012
917,d,ds,0.002343,0.056150,0.018500,57.829102,76.992696,11.0,134.821797
918,s,s,0.023128,0.013100,0.018500,71.239746,54.728351,18.0,125.968097
919,p,ps,0.004022,0.011400,0.018500,94.299072,33.921770,7.0,128.220842
920,s,ss,0.018821,0.006450,0.018500,7.990723,43.770769,56.0,51.761492
921,d,dspds,0.002310,0.027050,0.018500,25.529541,47.860271,23.0,73.389812
922,d,d,0.002386,0.014150,0.019200,39.558105,35.736326,16.0,75.294432
923,s,s,0.023128,0.004850,0.018500,57.060791,46.478351,18.0,103.539142
924,s,sddps,0.016454,0.056050,0.019200,72.103516,91.703661,51.0,163.807177
925,p,p,0.004020,0.042650,0.022000,17.000488,68.670020,5.0,85.670508
926,s,sp,0.018754,0.023350,0.019200,31.009521,61.303690,44.0,92.313212
927,p,pss,0.004434,0.019200,0.020000,56.882812,43.634040,7.0,100.516852
928,p,p,0.004020,0.006250,0.020000,83.408936,30.270020,8.0,113.678956
929,s,sp,0.018754,0.004900,0.019200,102.578857,42.853690,39.0,145.432548
930,s,s,0.023128,0.008950,0.018500,8.226074,50.578351,64.0,58.804425
931,d,d,0.002386,0.067050,0.019200,20.741943,88.636326,6.0,109.378270
932,s,ss,0.018821,0.015850,0.022000,35.007568,56.670769,38.0,91.678337
933,d,ds,0.002343,0.005650,0.022000,48.013428,29.992696,10.0,78.006123
934,d,dds,0.002685,0.004150,0.018500,63.042969,25.335303,19.0,88.378272
935,p,ps,0.004022,0.010300,0.021500,19.079346,35.821770,22.0,54.901116
936,d,dpddd,0.002613,0.060200,0.019200,36.599609,82.013301,14.0,118.612910
937,d,dpdd,0.002641,0.103800,0.021500,54.632568,127.941196,19.0,182.573764
938,d,ddpdd,0.002616,0.027850,0.019200,71.297119,49.665685,15.0,120.962804
939,s,s,0.023128,0.004950,0.019200,83.677734,47.278351,43.0,130.956085
940,s,sp,0.018754,0.097200,0.019200,8.780762,135.153690,38.0,143.934452
941,p,ps,0.004022,0.017000,0.019200,30.817627,40.221770,14.0,71.039397
942,s,ss,0.018821,0.079550,0.018500,53.362061,116.870769,53.0,170.232830
943,d,dpsd,0.002649,0.024500,0.020000,63.879639,47.148885,7.0,111.028523
944,p,ps,0.004022,0.060500,0.018500,88.682861,83.021770,17.0,171.704631
945,d,d,0.002386,0.066300,0.018500,15.782715,87.186326,17.0,102.969041
946,s,sd,0.018668,0.033550,0.018500,33.293701,70.717773,63.0,104.011474
947,p,p,0.004020,0.005350,0.022000,51.812256,31.370020,6.0,83.182276
948,s,sp,0.018754,0.015250,0.019200,73.172607,53.203690,42.0,126.376298
949,s,ss,0.018821,0.025050,0.020000,90.248291,63.870769,39.0,154.119060
950,p,ps,0.004022,0.017450,0.019200,25.522705,40.671770,13.0,66.194475
951,d,ds,0.002343,0.091650,0.019200,38.530273,113.192696,22.0,151.722969
952,d,d,0.002386,0.005900,0.020000,47.922363,28.286326,9.0,76.208689
953,d,ddds,0.002761,0.031750,0.022000,61.437744,56.510643,24.0,117.948387
954,p,pd,0.004022,0.029650,0.019200,92.956543,52.871770,13.0,145.828313
955,d,d,0.002386,0.010550,0.022000,9.519531,34.936326,9.0,44.455857
956,p,p,0.004020,0.005100,0.020000,41.818115,29.120020,23.0,70.938135
957,p,p,0.004020,0.024150,0.018500,74.178467,46.670020,12.0,120.848487
958,p,p,0.004020,0.005200,0.021500,106.982666,30.720020,23.0,137.702686
959,s,sp,0.018754,0.005400,0.022000,137.166992,46.153690,62.0,183.320683
960,d,d,0.002386,0.012100,0.021500,8.090820,35.986326,7.0,44.077146
961,s,sd,0.018668,0.006200,0.019200,18.616699,44.067773,37.0,62.684472
962,s,ss,0.018821,0.005550,0.022000,34.645264,46.370769,45.0,81.016033
963,d,ds,0.002343,0.012100,0.021500,47.363281,35.942696,22.0,83.305977
964,d,dss,0.002842,0.005000,0.018500,59.370361,26.341765,19.0,85.712127
965,s,sds,0.018566,0.004600,0.021500,9.014893,44.666086,25.0,53.680979
966,s,sss,0.019288,0.054300,0.018500,24.548828,92.088093,40.0,116.636921
967,p,ps,0.004022,0.005600,0.021500,46.062744,31.121770,20.0,77.184514
968,p,pp,0.004022,0.049500,0.022000,80.604248,75.521770,17.0,156.126018
969,p,p,0.004020,0.012000,0.022000,108.076904,38.020020,17.0,146.096924
970,p,pppp,0.004017,0.024150,0.019200,30.705566,47.367280,24.0,78.072846
971,d,d,0.002386,0.019650,0.021500,45.221924,43.536326,7.0,88.758250
972,d,dd,0.002426,0.012100,0.022000,57.863525,36.525904,20.0,94.389429
973,s,sdd,0.018511,0.007150,0.020000,70.152588,45.660933,61.0,115.813521
974,p,ps,0.004022,0.025500,0.019200,95.171875,48.721770,22.0,143.893645
975,s,s,0.023128,0.004900,0.022000,10.537354,50.028351,61.0,60.565705
976,d,ds,0.002343,0.005500,0.019200,24.249756,27.042696,18.0,51.292451
977,s,sds,0.018566,0.005750,0.022000,34.764893,46.316086,27.0,81.080979
978,p,pss,0.004434,0.005050,0.018500,57.135986,27.984040,23.0,85.120026
979,s,s,0.023128,0.058650,0.019200,79.170410,100.978351,51.0,180.148761
980,s,s,0.023128,0.004500,0.022000,7.993896,49.628351,30.0,57.622248
981,s,sss,0.019288,0.008800,0.019200,20.516113,47.288093,26.0,67.804206
982,s,ssss,0.018888,0.121800,0.019200,33.085205,159.888175,39.0,192.973380
983,s,ssd,0.018735,0.040700,0.018500,44.084961,77.934503,38.0,122.019464
984,d,dss,0.002842,0.058700,0.021500,62.602295,83.041765,11.0,145.644060
985,d,ddss,0.002785,0.129600,0.018500,14.012695,150.885379,18.0,164.898075
986,d,dddss,0.002314,0.070400,0.019200,23.015381,91.914383,11.0,114.929764
987,s,s,0.023128,0.004600,0.020000,36.526611,47.728351,56.0,84.254962
988,d,ds,0.002343,0.004700,0.022000,50.045898,29.042696,8.0,79.088594
989,p,pd,0.004022,0.027050,0.019200,82.774170,50.271770,10.0,133.045940
990,s,s,0.023128,0.005750,0.018500,8.000000,47.378351,36.0,55.378351
991,s,ss,0.018821,0.062750,0.020000,21.511963,101.570769,36.0,123.082732
992,s,ss,0.018821,0.008800,0.018500,33.027100,46.120769,25.0,79.147869
993,p,psss,0.004434,0.026950,0.018500,57.087646,49.884040,10.0,106.971686
994,s,s,0.023128,0.004700,0.020000,72.599609,47.828351,49.0,120.427960
995,p,ps,0.004022,0.005450,0.022000,17.530762,31.471770,13.0,49.002532
996,p,p,0.004020,0.005350,0.018500,56.326904,27.870020,4.0,84.196924
997,s,sp,0.018754,0.004800,0.022000,74.382324,45.553690,39.0,119.936015
998,p,ps,0.004022,0.025700,0.018500,105.027832,48.221770,6.0,153.249602
999,p,p,0.004020,0.004450,0.021500,133.791016,29.970020,19.0,163.761036
1000,d,d,0.002386,0.014600,0.022000,7.991699,38.986326,24.0,46.978025
1001,p,pd,0.004022,0.010100,0.021500,30.512207,35.621770,18.0,66.133977
1002,d,dpp,0.002515,0.041800,0.018500,54.023682,62.814774,18.0,116.838456
1003,s,sp,0.018754,0.157100,0.022000,75.558105,197.853690,52.0,273.411796
1004,p,p,0.004020,0.004650,0.019200,99.453369,27.870020,19.0,127.323389
1005,d,d,0.002386,0.014750,0.022000,9.999512,39.136326,18.0,49.135838
1006,p,p,0.004020,0.053800,0.021500,46.047119,79.320020,19.0,125.367139
1007,s,s,0.023128,0.022400,0.019200,58.051270,64.728351,35.0,122.779621
1008,s,ssp,0.018787,0.015200,0.022000,79.687500,55.987195,63.0,135.674695
1009,p,pssp,0.004434,0.076550,0.019200,106.922363,100.184040,5.0,207.106403
1010,d,dpssp,0.002277,0.057100,0.018500,9.634766,77.876654,18.0,87.511419
1011,d,d,0.002386,0.004750,0.019200,27.070312,26.336326,22.0,53.406639
1012,d,d,0.002386,0.007050,0.020000,41.716309,29.436326,13.0,71.152635
1013,s,s,0.023128,0.004750,0.020000,56.355469,47.878351,50.0,104.233820
1014,d,ds,0.002343,0.005200,0.022000,73.122070,29.542696,23.0,102.664766
1015,d,dsd,0.002613,0.054100,0.018500,19.515625,75.212824,21.0,94.728449
1016,s,s,0.023128,0.004900,0.019200,34.800781,47.228351,33.0,82.029132
1017,d,d,0.002386,0.064500,0.021500,48.981445,88.386326,8.0,137.367771
1018,s,sdd,0.018511,0.078550,0.018500,69.580811,115.560933,31.0,185.141744
1019,p,p,0.004020,0.007350,0.019200,92.057373,30.570020,13.0,122.627393
1020,s,s,0.023128,0.086300,0.019200,10.001465,128.628351,34.0,138.629816
1021,d,d,0.002386,0.005550,0.020000,22.010498,27.936326,11.0,49.946824
1022,d,d,0.002386,0.114950,0.021500,36.556396,138.836326,10.0,175.392723
1023,d,dd,0.002426,0.068500,0.020000,46.554443,90.925904,5.0,137.480347
1024,d,d,0.002386,0.005100,0.022000,60.088623,29.486326,17.0,89.574949
1025,s,sd,0.018668,0.011800,0.022000,7.004883,52.467773,31.0,59.472656
1026,p,p,0.004020,0.004700,0.022000,26.820068,30.720020,7.0,57.540088
1027,s,spdds,0.016435,0.093100,0.022000,54.319580,131.534954,38.0,185.854534
1028,p,p,0.004020,0.004900,0.022000,72.344971,30.920020,19.0,103.264991
1029,s,s,0.023128,0.007050,0.022000,92.873291,52.178351,36.0,145.051642
1030,p,ppd,0.004022,0.067900,0.020000,24.052734,91.921770,17.0,115.974504
1031,p,p,0.004020,0.004050,0.021500,49.708008,29.570020,15.0,79.278028
1032,d,d,0.002386,0.008700,0.020000,62.715332,31.086326,5.0,93.801658
1033,p,pdp,0.004022,0.032250,0.018500,97.287598,54.771770,4.0,152.059368
1034,d,d,0.002386,0.004850,0.019200,115.317139,26.436326,6.0,141.753465
1035,p,p,0.004020,0.038750,0.022000,28.343750,64.770020,20.0,93.113770
1036,p,p,0.004020,0.015150,0.020000,50.878662,39.170020,15.0,90.048682
1037,d,d,0.002386,0.017200,0.022000,68.920166,41.586326,12.0,110.506492
1038,p,p,0.004020,0.065300,0.020000,96.947266,89.320020,17.0,186.267286
1039,d,dpd,0.002513,0.091100,0.021500,119.315674,115.112688,14.0,234.428362
1040,d,d,0.002386,0.004650,0.018500,8.527588,25.536326,7.0,34.063914
1041,p,pdp,0.004022,0.020200,0.018500,32.860596,42.721770,13.0,75.582366
1042,p,pddp,0.004026,0.019350,0.020000,63.898193,43.375660,16.0,107.273853
1043,p,p,0.004020,0.004500,0.019200,88.904785,27.720020,6.0,116.624805
1044,p,p,0.004020,0.004850,0.020000,119.192139,28.870020,8.0,148.062159
1045,s,sp,0.018754,0.019750,0.018500,8.003174,57.003690,21.0,65.006864
1046,s,ssp,0.018787,0.068200,0.020000,23.530273,106.987195,42.0,130.517469
1047,p,ps,0.004022,0.010150,0.019200,45.539795,33.371770,19.0,78.911565
1048,p,pss,0.004434,0.029650,0.020000,78.316406,54.084040,10.0,132.400446
1049,d,dpss,0.002761,0.041850,0.021500,91.172607,66.110643,13.0,157.283251
1050,p,p,0.004020,0.005200,0.019200,18.512451,28.420020,10.0,46.932471
1051,s,sp,0.018754,0.057950,0.019200,34.038086,95.903690,24.0,129.941776
1052,p,ps,0.004022,0.071150,0.018500,61.484375,93.671770,11.0,155.156145
1053,s,sps,0.018360,0.016300,0.019200,73.162354,53.860251,23.0,127.022605
1054,s,ssps,0.018466,0.071150,0.018500,93.195557,108.116056,24.0,201.311612
1055,d,dss,0.002842,0.061850,0.021500,8.005371,86.191765,24.0,94.197136
1056,s,s,0.023128,0.004650,0.022000,18.412109,49.778351,62.0,68.190460
1057,d,ds,0.002343,0.006650,0.019200,29.542969,28.192696,10.0,57.735664
1058,s,sds,0.018566,0.004950,0.019200,46.567627,42.716086,49.0,89.283713
1059,s,sdss,0.018223,0.086300,0.021500,61.664307,126.022624,24.0,187.686931
1060,d,ds,0.002343,0.005850,0.022000,14.612305,30.192696,10.0,44.805000
1061,s,sd,0.018668,0.005800,0.021500,33.610840,45.967773,43.0,79.578613
1062,s,ss,0.018821,0.014750,0.019200,48.620605,52.770769,47.0,101.391374
1063,p,ps,0.004022,0.008600,0.019200,71.373535,31.821770,24.0,103.195305
1064,d,ds,0.002343,0.020500,0.018500,94.387451,41.342696,15.0,135.730147
1065,s,s,0.023128,0.004050,0.021500,11.981689,48.678351,47.0,60.660040
1066,p,p,0.004020,0.041600,0.018500,39.037842,64.120020,21.0,103.157862
1067,s,ss,0.018821,0.005750,0.019200,51.593018,43.770769,44.0,95.363787
1068,p,psp,0.004022,0.027700,0.018500,74.788086,50.221770,19.0,125.009856
1069,p,ppss,0.004434,0.080550,0.022000,105.740723,106.984040,23.0,212.724763
1070,p,p,0.004020,0.005750,0.020000,21.706299,29.770020,13.0,51.476319
1071,p,pppps,0.004017,0.021750,0.020000,51.130127,45.767280,20.0,96.897407
1072,d,d,0.002386,0.005350,0.021500,67.151123,29.236326,24.0,96.387449
1073,s,sppp,0.017968,0.007650,0.018500,78.150146,44.117811,22.0,122.267958
1074,d,dps,0.002445,0.117300,0.022000,96.279297,141.745037,9.0,238.024334
1075,d,d,0.002386,0.004300,0.022000,10.863525,28.686326,8.0,39.549852
1076,s,sd,0.018668,0.049550,0.021500,28.872314,89.717773,43.0,118.590087
1077,p,psd,0.004022,0.026150,0.018500,51.399414,48.671770,24.0,100.071184
1078,d,dps,0.002445,0.018300,0.019200,71.939697,39.945037,12.0,111.884734
1079,s,s,0.023128,0.005100,0.022000,85.460693,50.228351,30.0,135.689044
1080,p,p,0.004020,0.005800,0.021500,17.543701,31.320020,18.0,48.863721
1081,d,dp,0.002465,0.117150,0.021500,43.074219,141.114527,20.0,184.188746
1082,p,p,0.004020,0.004700,0.022000,62.187256,30.720020,19.0,92.907276
1083,p,ppd,0.004022,0.079400,0.019200,99.231689,102.621770,5.0,201.853459
1084,d,dp,0.002465,0.035150,0.018500,110.748779,56.114527,18.0,166.863307
1085,d,ddppd,0.002661,0.034450,0.022000,15.948242,59.110746,21.0,75.058988
1086,p,p,0.004020,0.005050,0.020000,35.999756,29.070020,14.0,65.069776
1087,p,pp,0.004022,0.004750,0.019200,62.516357,27.971770,23.0,90.488127
1088,s,spd,0.018317,0.094050,0.018500,90.420166,130.867325,46.0,221.287491
1089,s,sp,0.018754,0.015700,0.022000,101.434570,56.453690,57.0,157.888261
1090,p,psp,0.004022,0.084250,0.018500,19.394287,106.771770,20.0,126.166057
1091,s,ss,0.018821,0.015150,0.018500,38.001953,52.470769,29.0,90.472722
1092,s,sss,0.019288,0.008200,0.018500,47.519531,45.988093,37.0,93.507624
1093,d,dssp,0.002732,0.067450,0.018500,68.738037,88.681735,18.0,157.419772
1094,p,pdssp,0.004434,0.022750,0.019200,97.687012,46.384040,7.0,144.071052
1095,d,d,0.002386,0.004850,0.021500,8.002197,28.736326,16.0,36.738523
1096,p,p,0.004020,0.016700,0.020000,29.789795,40.720020,20.0,70.509815
1097,d,dp,0.002465,0.044850,0.018500,48.315918,65.814527,5.0,114.130445
1098,d,d,0.002386,0.004650,0.018500,59.828857,25.536326,22.0,85.365184
1099,s,sd,0.018668,0.013000,0.019200,73.858398,50.867773,20.0,124.726171
1100,s,ssd,0.018735,0.004850,0.022000,7.005859,45.584503,45.0,52.590362
1101,s,ssd,0.018735,0.090250,0.021500,25.539307,130.484503,44.0,156.023809
1102,s,ss,0.018821,0.016050,0.022000,36.174805,56.870769,60.0,93.045574
1103,p,pss,0.004434,0.010100,0.022000,55.447021,36.534040,7.0,91.981061
1104,d,d,0.002386,0.012150,0.022000,71.114502,36.536326,13.0,107.650828
1105,s,sps,0.018360,0.010400,0.018500,8.770020,47.260251,17.0,56.030271
1106,d,dd,0.002426,0.008950,0.019200,23.785156,30.575904,9.0,54.361060
1107,s,ssds,0.018930,0.056550,0.019200,37.302979,94.680221,30.0,131.983199
1108,d,dsdp,0.002604,0.069900,0.021500,48.842773,94.004002,19.0,142.846776
1109,p,p,0.004020,0.004950,0.022000,75.083496,30.970020,9.0,106.053516
1110,p,p,0.004020,0.104200,0.019200,27.258789,127.420020,22.0,154.678809
1111,s,s,0.023128,0.005000,0.020000,39.498535,48.128351,39.0,87.626886
1112,s,ss,0.018821,0.004800,0.022000,50.013916,45.620769,39.0,95.634685
1113,s,ss,0.018821,0.017250,0.022000,62.555176,58.070769,49.0,120.625945
1114,d,dp,0.002465,0.043500,0.019200,82.932129,65.164527,5.0,148.096656
1115,s,ss,0.018821,0.011500,0.022000,9.035645,52.320769,46.0,61.356414
1116,p,p,0.004020,0.005600,0.022000,33.058838,31.620020,20.0,64.678858
1117,s,ss,0.018821,0.017100,0.021500,48.064697,57.420769,46.0,105.485466
1118,s,s,0.023128,0.088200,0.020000,70.090088,131.328351,47.0,201.418439
1119,s,s,0.023128,0.004750,0.019200,80.087891,47.078351,62.0,127.166242
1120,p,ps,0.004022,0.005600,0.021500,21.231201,31.121770,5.0,52.352971
1121,p,ppsp,0.004022,0.061800,0.022000,49.765137,87.821770,13.0,137.586907
