episode,episodic_reward
0,3.817164
1,4.061655
2,4.029545
3,4.108499
4,4.140448
5,4.204283
6,4.221024
7,4.110179
8,4.173772
9,4.228524
10,4.167305
11,4.159670
12,4.243579
13,4.127705
14,4.302001
15,4.063281
16,4.040355
17,3.958986
18,3.974008
19,3.898714
20,3.872299
21,4.313524
22,4.109958
23,4.298003
24,3.810099
25,4.386837
26,4.166581
27,4.144736
28,4.367504
29,3.906748
30,4.084205
31,3.887328
32,3.908109
33,4.118461
34,4.054130
35,4.297109
36,4.139737
37,3.912859
38,4.116490
39,4.083586
40,4.116253
41,3.973626
42,3.946191
43,4.282088
44,4.146425
45,3.931667
46,4.170010
47,4.157897
48,4.253288
49,4.239659
50,3.946342
51,4.275463
52,3.959939
53,4.080775
54,4.200628
55,4.324858
56,4.181236
57,4.053245
58,4.234711
59,4.288068
60,4.278271
61,4.026481
62,4.188570
63,4.218937
64,4.062540
65,3.991050
66,4.018911
67,4.068087
68,4.247405
69,4.351208
70,4.072952
71,4.107635
72,4.333287
73,4.210193
74,3.984379
75,4.191306
76,3.893029
77,4.228723
78,4.330402
79,4.154313
80,3.466342
81,3.949598
82,4.154269
83,4.108924
84,4.226029
85,4.068538
86,4.099939
87,4.215470
88,4.374129
89,4.284073
90,4.181289
91,4.171814
92,4.029989
93,4.288566
94,4.292203
95,4.171213
96,4.272791
97,4.000399
98,4.279790
99,4.362491
100,3.956671
101,4.393914
102,4.299841
103,4.197385
104,4.343199
105,4.364994
106,4.057285
107,4.307122
108,4.055369
109,4.272176
110,4.166693
111,4.367341
112,4.221190
113,4.085697
114,4.172880
115,4.324874
116,4.196656
117,4.171961
118,4.214966
119,4.125560
120,4.247013
121,4.421820
122,4.236148
123,4.093377
124,3.950149
125,4.202549
126,4.242798
127,4.111049
128,4.088070
129,4.005712
130,4.209698
131,4.207775
132,4.162160
133,4.145025
134,4.141194
135,3.916474
136,4.074723
137,4.402819
138,4.284745
139,4.176536
140,4.101586
141,3.885636
142,4.166960
143,4.040842
144,4.152872
145,3.914319
146,4.027891
147,4.250973
148,4.032240
149,4.158701
150,4.316839
151,4.131747
152,4.305318
153,4.133794
154,4.341704
155,3.842411
156,4.148832
157,4.214821
158,3.927314
159,4.077506
160,4.207664
161,4.174304
162,4.279896
163,4.284320
164,4.182579
165,4.240218
166,3.951424
167,4.275195
168,4.252999
169,4.099988
170,4.273840
171,4.264988
172,4.258962
173,3.902067
174,4.250707
175,4.266168
176,4.239207
177,4.271054
178,4.107671
179,4.250702
180,4.190236
181,4.235068
182,4.159366
183,4.019376
184,4.158232
185,4.336407
186,4.373613
187,4.163539
188,3.988660
189,4.024431
190,4.123615
191,4.290294
192,4.009910
193,4.245516
194,4.231491
195,3.893770
196,3.960248
197,4.164676
198,4.266764
199,4.246118
200,4.301019
201,4.146931
202,4.308516
203,4.135601
204,4.263253
205,4.278454
206,4.205706
207,4.263725
208,4.420407
209,4.144045
210,4.033955
211,4.104194
212,4.153982
213,3.978453
214,4.164940
215,4.355411
216,4.185490
217,4.034740
218,4.197683
219,4.177886
220,4.220840
221,4.206264
222,4.202597
223,4.037507
224,4.198561
225,4.187998
226,4.288440
227,4.010115
228,4.257940
229,4.224712
230,4.271853
231,4.162348
232,4.168662
233,4.350908
234,4.230638
235,4.212971
236,4.091142
237,4.126202
238,4.320103
239,4.386168
240,4.258124
241,4.340927
242,4.203042
243,4.185869
244,4.267933
245,4.328744
246,3.919270
247,4.246102
248,4.297266
249,4.356013
250,4.032706
251,4.187063
252,4.368681
253,4.169506
254,4.233824
255,4.205963
256,4.193705
257,4.368367
258,4.187966
259,4.202775
260,4.223683
261,4.099841
262,4.260230
263,4.357007
264,3.996502
265,4.316329
266,4.310515
267,4.204791
268,4.172930
269,4.332088
270,4.214772
271,4.220504
272,4.085297
273,4.307952
274,4.355085
275,4.174075
276,4.334336
277,4.139968
278,4.167066
279,4.311206
280,4.235734
281,3.972157
282,3.909542
283,4.281847
284,4.058421
285,4.256927
286,4.286297
287,4.006170
288,4.042694
289,4.190167
290,4.049880
291,4.148751
292,4.149544
293,4.163033
294,4.120795
295,4.214216
296,4.169279
297,3.959425
298,4.105267
299,4.105241
300,4.174404
301,4.119652
302,4.067125
303,4.162728
304,4.282831
305,4.234275
306,4.170248
307,4.197034
308,4.166386
309,4.186190
310,4.232445
311,4.021342
312,4.296540
313,4.148009
314,4.094889
315,4.190070
316,4.228336
317,4.113584
318,4.095800
319,4.249461
320,4.221122
321,4.153799
322,4.225961
323,4.098023
324,4.113984
325,4.106988
326,4.251350
327,4.140064
328,4.307201
329,4.285016
330,4.063237
331,4.262985
332,4.206066
333,4.185415
334,4.243475
335,4.103406
336,4.054806
337,4.122606
338,4.213926
339,4.208996
340,4.040289
341,4.107161
342,4.170714
343,4.183350
344,4.247005
345,4.270302
346,4.275445
347,4.197436
348,4.207009
349,4.220703
350,4.200957
351,4.255543
352,4.031998
353,4.167351
354,4.300867
355,4.240455
356,4.327883
357,4.191285
358,4.072990
359,4.251730
360,4.106166
361,4.170923
362,3.992895
363,4.183720
364,4.201854
365,4.231924
366,4.261802
367,4.160455
368,3.873072
369,4.055869
370,4.120086
371,4.201353
372,4.115171
373,4.172557
374,4.302421
375,4.302633
376,4.229958
377,4.225049
378,4.271928
379,4.106882
380,4.366545
381,4.253440
382,4.109076
383,4.159944
384,4.253875
385,4.109374
386,4.328099
387,4.239549
388,4.139885
389,4.202337
390,4.120979
391,4.438996
392,4.275934
393,4.115616
394,4.170405
395,4.339545
396,4.068240
397,4.292990
398,4.273056
399,3.948695
400,4.216713
401,4.063887
402,4.215816
403,4.140909
404,4.224597
405,4.168133
406,4.221385
407,4.001495
408,4.248548
409,4.100233
410,4.157508
411,4.267332
412,4.264906
413,4.468306
414,4.212267
415,4.182082
416,4.065360
417,4.223787
418,4.252800
419,4.150982
420,4.106007
421,4.181334
422,4.152789
423,4.258474
424,4.262214
425,4.100925
426,4.108059
427,4.336340
428,4.125227
429,4.266879
430,4.130295
431,4.134053
432,4.208244
433,4.216892
434,4.253925
435,4.170944
436,4.172440
437,4.243234
438,4.005725
439,4.303953
440,4.235305
441,4.115668
442,4.208334
443,4.290382
444,4.185497
445,4.171886
446,4.053211
447,4.279983
448,4.168444
449,4.383949
450,4.326814
451,4.232739
452,4.112215
453,4.065693
454,4.152980
455,4.111703
456,3.878147
457,4.082189
458,4.024288
459,3.890792
460,4.111939
461,4.139398
462,4.183449
463,4.221437
464,4.280414
465,4.114763
466,4.166267
467,4.082324
468,4.216141
469,4.328846
470,4.179154
471,4.254082
472,4.076313
473,4.165273
474,4.266267
475,4.268572
476,4.264908
477,4.233989
478,4.069708
479,4.126463
480,4.308718
481,4.105542
482,4.103611
483,4.110449
484,4.163343
485,4.081869
486,4.173527
487,4.230997
488,4.180470
489,4.230343
490,4.041492
491,4.119675
492,4.205656
493,4.210028
494,4.178874
495,4.082693
496,4.119727
497,4.135771
498,4.161948
499,4.263990
500,4.078413
501,4.253601
502,4.087152
503,4.348188
504,4.219736
505,4.132075
506,4.109995
507,4.102734
508,4.250613
509,4.240784
510,4.113492
511,4.098759
512,4.188582
513,4.275704
514,4.288431
515,4.041656
516,4.198659
517,4.293594
518,4.301448
519,4.239524
520,4.144387
521,4.148203
522,4.133581
523,4.403702
524,4.195227
525,4.161520
526,4.180162
527,4.220752
528,4.267546
529,4.253720
530,4.197562
531,4.186800
532,4.167226
533,4.085024
534,4.170747
535,4.192996
536,4.223514
537,4.276918
538,4.058644
539,4.254154
540,4.152216
541,4.315720
542,4.104048
543,4.074492
544,4.121343
545,4.272051
546,4.280067
547,4.274241
548,4.199033
549,4.107041
550,4.250418
551,4.167719
552,4.234643
553,4.034795
554,4.311190
555,4.078304
556,4.275179
557,4.243888
558,4.204481
559,4.291863
560,4.115390
561,4.270818
562,4.197112
563,4.091015
564,4.211673
565,4.218862
566,4.114481
567,4.195815
568,4.158232
569,4.366408
570,4.163133
571,4.126286
572,4.207164
573,4.193578
574,4.297824
575,4.138961
576,4.205801
577,4.114025
578,4.133463
579,4.184597
580,4.210138
581,4.264732
582,4.062684
583,4.143392
584,4.255369
585,4.149320
586,4.133686
587,4.099902
588,4.004549
589,4.160228
590,4.121524
591,4.182222
592,4.302714
593,4.117946
594,4.250112
595,4.336889
596,4.351167
597,4.107641
598,4.198256
599,4.146404
600,4.051658
601,4.199089
602,4.173560
603,4.126147
604,4.083997
605,4.300542
606,4.210346
607,4.161469
608,4.243188
609,4.274805
610,4.226534
611,4.214299
612,4.358280
613,4.220950
614,4.284513
615,4.129581
616,4.334818
617,4.246536
618,4.197461
619,4.252204
620,4.125642
621,4.116769
622,4.175182
623,4.266732
624,4.224696
625,4.240161
626,4.107472
627,4.179376
628,4.214388
629,4.096521
630,4.341454
631,4.163428
632,4.203058
633,4.321174
634,4.161529
635,4.187030
636,4.012922
637,4.151131
638,4.206199
639,4.169719
640,4.171086
641,4.250217
642,4.168765
643,4.145364
644,4.273414
645,4.028808
646,4.170974
647,4.158108
648,4.083198
649,4.160526
650,4.123767
651,4.088599
652,4.108112
653,4.215271
654,4.152518
655,4.091014
656,4.264490
657,4.215713
658,4.185575
659,4.160891
660,4.295963
661,4.132129
662,4.139129
663,4.065001
664,4.234691
665,4.268559
666,4.149261
667,4.209858
668,4.092483
669,4.146715
670,4.284061
671,4.137588
672,4.086907
673,4.166096
674,4.187734
675,4.030873
676,4.180139
677,4.091881
678,4.189891
679,4.278455
680,4.153007
681,4.142131
682,4.327873
683,4.227618
684,4.168538
685,4.269895
686,4.174458
687,4.226977
688,4.086513
689,4.128216
690,4.093566
691,4.239183
692,4.171265
693,4.186779
694,4.224785
695,4.185384
696,4.237525
697,4.150526
698,4.270172
699,4.154910
700,4.084610
701,4.198874
702,4.028229
703,4.213788
704,4.059298
705,4.242268
706,4.229808
707,4.118264
708,4.052217
709,4.134917
710,4.127580
711,4.231346
712,4.084531
713,4.141276
714,4.305047
715,4.156890
716,4.127758
717,4.238470
718,4.103199
719,4.145801
720,4.319093
721,4.117685
722,4.157549
723,4.161933
724,4.342050
725,4.250561
726,4.211766
727,4.326592
728,4.302131
729,4.111468
730,4.213695
731,4.053135
732,4.050661
733,4.187715
734,4.314715
735,4.188434
736,4.207792
737,4.203688
738,4.225477
739,4.202364
740,4.101150
741,4.183092
742,4.256251
743,4.100990
744,4.145713
745,4.178591
746,4.235958
747,4.271948
748,4.130090
749,4.051556
750,4.236034
751,4.177145
752,4.154535
753,4.132281
754,4.226333
755,4.132680
756,4.331451
757,4.192508
758,4.172155
759,4.112071
760,4.201898
761,4.166199
762,4.297110
763,4.238114
764,4.269307
765,4.216519
766,4.128684
767,4.160104
768,4.130549
769,4.188414
770,4.119365
771,4.073023
772,4.313342
773,4.299150
774,4.242698
775,4.108488
776,4.139657
777,4.142687
778,4.192971
779,4.269701
780,4.163455
781,4.123230
782,4.168598
783,4.100087
784,4.193925
785,4.101584
786,4.000370
787,4.097151
788,4.097596
789,4.146074
790,4.039068
791,4.153147
792,4.048288
793,4.153042
794,4.072988
795,4.076483
796,4.294655
797,4.205036
798,4.065822
799,4.225696
800,4.237695
801,4.038193
802,4.146863
