episode,step,reward
32,15,0.472709
33,1,0.475183
33,2,0.464246
33,3,0.480438
33,4,0.490012
33,5,0.462689
33,6,0.470205
33,7,0.484852
33,8,0.530531
33,9,0.470164
33,10,0.468024
33,11,0.393464
33,12,0.506369
33,13,0.462122
33,14,0.484033
33,15,0.455239
34,1,0.469548
34,2,0.380913
34,3,0.337390
34,4,0.411744
34,5,0.475990
34,6,0.467136
34,7,0.452176
34,8,0.465204
34,9,0.490162
34,10,0.534412
34,11,0.528196
34,12,0.479657
34,13,0.554968
34,14,0.477119
34,15,0.496676
35,1,0.475183
35,2,0.493604
35,3,0.483108
35,4,0.485930
35,5,0.525242
35,6,0.456266
35,7,0.471912
35,8,0.454593
35,9,0.497399
35,10,0.467152
35,11,0.481471
35,12,0.506369
35,13,0.459307
35,14,0.460967
35,15,0.490009
36,1,0.456642
36,2,0.306162
36,3,0.472578
36,4,0.493637
36,5,0.509363
36,6,0.508220
36,7,0.491610
36,8,0.468514
36,9,0.498294
36,10,0.454581
36,11,0.441455
36,12,0.475838
36,13,0.448560
36,14,0.443143
36,15,0.501691
37,1,0.547988
37,2,0.464327
37,3,0.471671
37,4,0.466506
37,5,0.452588
37,6,0.459168
37,7,0.463683
37,8,0.506369
37,9,0.431663
37,10,0.477667
37,11,0.494068
37,12,0.499229
37,13,0.426354
37,14,0.460038
37,15,0.444549
38,1,0.520477
38,2,0.456813
38,3,0.397650
38,4,0.423462
38,5,0.454689
38,6,0.499531
38,7,0.492128
38,8,0.502518
38,9,0.515097
38,10,0.550355
38,11,0.458355
38,12,0.475619
38,13,0.448401
38,14,0.488784
38,15,0.426354
39,1,0.485880
39,2,0.504507
39,3,0.525258
39,4,0.530501
39,5,0.509354
39,6,0.448052
39,7,0.455546
39,8,0.582009
39,9,0.516280
39,10,0.454609
39,11,0.556322
39,12,0.518184
39,13,0.520494
39,14,0.519271
39,15,0.558273
40,1,0.574110
40,2,0.486746
40,3,0.467425
40,4,0.442525
40,5,0.488987
40,6,0.445318
40,7,0.296705
40,8,0.498648
40,9,0.447456
40,10,0.441773
40,11,0.447268
40,12,0.476679
40,13,0.473117
40,14,0.460995
40,15,0.405085
41,1,0.574110
41,2,0.446717
41,3,0.547988
41,4,0.539966
41,5,0.435590
41,6,0.521115
41,7,0.458728
41,8,0.474985
41,9,0.460200
41,10,0.493170
41,11,0.470930
41,12,0.454125
41,13,0.467489
41,14,0.430537
41,15,0.464122
42,1,0.494256
42,2,0.380913
42,3,0.524693
42,4,0.217795
42,5,0.532282
42,6,0.426354
42,7,0.502635
42,8,0.437995
42,9,0.498266
42,10,0.533467
42,11,0.528681
42,12,0.519121
42,13,0.501916
42,14,0.534088
42,15,0.512118
43,1,0.446717
43,2,0.520477
43,3,0.437339
43,4,0.461121
43,5,0.469837
43,6,0.426345
43,7,0.459168
43,8,0.495429
43,9,0.453109
43,10,0.491332
43,11,0.472883
43,12,0.450856
43,13,0.454210
43,14,0.523695
43,15,0.501070
44,1,0.519457
44,2,0.491392
44,3,0.574110
44,4,0.457308
44,5,0.453775
44,6,0.508387
44,7,0.476352
44,8,0.578040
44,9,0.481983
44,10,0.452226
44,11,0.540239
44,12,0.475072
44,13,0.468575
44,14,0.493500
44,15,0.477837
45,1,0.493109
45,2,0.538063
45,3,0.536138
45,4,0.520134
45,5,0.477961
45,6,0.469539
45,7,0.493959
45,8,0.490728
45,9,0.468761
45,10,0.479074
45,11,0.493006
45,12,0.451613
45,13,0.472539
45,14,0.488196
45,15,0.501556
46,1,0.531294
46,2,0.459797
46,3,0.470883
46,4,0.462289
46,5,0.488752
46,6,0.473632
46,7,0.486894
46,8,0.490068
46,9,0.540846
46,10,0.513604
46,11,0.472610
46,12,0.500102
46,13,0.448999
46,14,0.488332
46,15,0.479283
47,1,0.521767
47,2,0.434589
47,3,0.515823
47,4,0.452355
47,5,0.453129
47,6,0.353674
47,7,0.535827
47,8,0.479764
47,9,0.504977
47,10,0.512175
47,11,0.491845
47,12,0.504849
47,13,0.550338
47,14,0.568132
47,15,0.459010
48,1,0.456642
48,2,0.467732
48,3,0.461545
48,4,0.450638
48,5,0.464018
48,6,0.454604
48,7,0.455177
48,8,0.458474
48,9,0.477122
48,10,0.480008
48,11,0.482003
48,12,0.532282
48,13,0.459428
48,14,0.500900
48,15,0.499501
49,1,0.479353
49,2,0.524763
49,3,0.444973
49,4,0.339027
49,5,0.461382
49,6,0.479708
49,7,0.405085
49,8,0.431799
49,9,0.455116
49,10,0.469572
49,11,0.449373
49,12,0.498584
49,13,0.463045
49,14,0.506151
49,15,0.502333
50,1,0.519457
50,2,0.468608
50,3,0.479793
50,4,0.484241
50,5,0.487758
50,6,0.453751
50,7,0.405085
50,8,0.406025
50,9,0.472751
50,10,0.488866
50,11,0.471098
50,12,0.524495
50,13,0.537258
50,14,0.529336
50,15,0.434195
51,1,0.445859
51,2,0.484252
51,3,0.479866
51,4,0.480464
51,5,0.454403
51,6,0.482920
51,7,0.476852
51,8,0.478210
51,9,0.453077
51,10,0.444884
