episode,episodic_reward
0,4.052749
1,4.205503
2,4.221924
3,4.377714
4,4.052509
5,3.904279
6,3.940282
7,4.180304
8,4.266061
9,4.160819
10,4.168599
11,4.222943
12,4.229768
13,4.123601
14,4.100436
15,4.053762
16,4.263414
17,4.196450
18,4.326825
19,4.093754
20,4.057850
21,4.109394
22,4.088972
23,4.140677
24,4.030475
25,4.139822
26,4.240647
27,4.102933
28,4.067642
29,4.082670
30,4.464578
31,4.063012
32,4.002312
33,3.994825
34,3.946517
35,4.026230
36,4.075382
37,4.083672
38,4.022480
39,4.057261
40,4.176697
41,4.064896
42,4.132878
43,3.858040
44,4.205123
45,4.155252
46,4.100129
47,4.047015
48,4.088495
49,4.128616
50,4.247060
51,4.297907
52,4.028278
53,4.128749
54,4.125583
55,4.103495
56,4.162016
57,3.968684
58,4.206814
59,4.088022
60,4.230738
61,4.289700
62,4.177355
63,4.256831
64,4.278536
65,4.171185
66,3.987479
67,4.174043
68,4.174149
69,4.023553
70,3.971028
71,4.102221
72,3.956736
73,4.043985
74,4.048210
75,4.017205
76,4.061222
77,4.093501
78,4.087848
79,4.154748
80,3.931748
81,3.979340
82,4.041576
83,4.178058
84,4.149391
85,4.107906
86,4.010161
87,4.118398
88,4.153687
89,3.983339
90,4.150487
91,4.140833
92,4.111380
93,3.951602
94,4.066216
95,4.261534
96,4.004117
97,4.151601
98,3.965202
99,3.937918
100,3.934731
101,4.084858
102,4.098712
103,4.060403
104,4.080736
105,4.081826
106,4.299673
107,3.982977
108,4.078503
109,4.082687
110,4.090726
111,4.021481
112,4.176930
113,4.114006
114,4.191755
115,4.014369
116,4.315168
117,4.280602
118,4.064978
119,4.198406
120,4.025858
121,4.408845
122,4.062838
123,4.285045
124,4.075289
125,3.895395
126,4.126801
127,4.160571
128,4.128699
129,3.942968
130,4.134624
131,4.198654
132,4.113354
133,4.035690
134,4.196225
135,4.245526
136,4.174122
137,4.088921
138,4.226792
139,4.223996
140,4.193855
141,4.004667
142,4.218868
143,4.094823
144,3.940169
145,4.197678
146,4.124287
147,3.932519
148,4.118068
149,4.126680
150,4.040427
151,4.044568
152,4.111900
153,4.086284
154,4.102109
155,4.099152
156,4.243502
157,4.060580
158,4.152686
159,4.015683
160,3.999391
161,4.222905
162,3.998033
163,4.113732
164,4.140963
165,4.073300
166,4.321243
167,4.135056
168,4.130177
169,4.060829
170,4.299362
171,4.043314
172,4.030500
173,4.215101
174,4.180919
175,4.030515
176,4.111079
177,4.108922
178,4.198996
179,3.983822
180,4.071952
181,4.400291
182,4.159351
183,4.163707
184,4.188731
185,4.211564
186,4.218163
187,4.016369
188,4.297658
189,4.079524
190,4.135807
191,4.172860
192,3.921682
193,4.108677
194,4.413491
195,4.071026
196,4.344620
197,4.262486
198,4.045080
199,4.315586
200,4.194960
201,4.168862
202,4.218909
203,4.020977
204,4.151099
205,4.058702
206,4.066503
207,4.005027
208,4.043361
209,4.317510
210,4.045071
211,4.340458
212,4.069648
213,4.250988
214,4.175335
215,4.111324
216,4.051414
217,3.981533
218,4.124820
219,4.132963
220,4.133968
221,4.072362
222,4.021525
223,4.159321
224,4.206508
225,4.302893
226,4.204058
227,3.958838
228,4.145464
229,4.043938
230,4.108023
231,4.188613
232,4.094849
233,4.037587
234,4.075364
235,3.918358
236,4.239644
237,4.115767
238,4.292069
239,4.203684
240,4.039181
241,4.170995
242,4.422965
243,4.165668
244,4.056802
245,4.008170
246,4.302559
247,4.268034
248,4.140510
249,4.219129
250,4.274653
251,4.012910
252,4.220649
253,4.031177
254,4.216643
255,3.981689
256,4.188509
257,4.413223
258,4.071090
259,4.047844
260,3.986386
261,4.163269
262,3.981396
263,4.072045
264,4.076226
265,4.117866
266,4.138305
267,4.316646
268,4.213998
269,4.141240
270,4.117817
271,4.185631
272,3.989967
273,3.978844
274,4.067059
275,4.093012
276,4.108433
277,4.022631
