episode,episodic_reward
0,4.186942
1,4.270903
2,4.342343
3,4.516529
4,3.891302
5,4.121304
6,4.129193
7,4.158841
8,4.214580
9,4.078347
10,4.363984
11,4.284636
12,4.113968
13,4.404591
14,3.992871
15,4.055362
16,4.062193
17,4.085596
18,4.211794
19,4.020332
20,4.164399
21,4.151424
22,4.358043
23,4.091635
24,4.341589
25,3.998918
26,4.442677
27,4.004439
28,4.417485
29,4.273386
30,4.277283
31,4.104702
32,3.977044
33,4.235179
34,4.178248
35,4.236314
36,4.177809
37,4.116047
38,4.120610
39,4.321884
40,4.195823
41,4.430671
42,4.288040
43,4.207996
44,4.430609
45,4.163568
46,4.089808
47,4.004110
48,4.437778
49,4.158081
50,4.386810
51,4.073216
52,4.354366
53,4.280599
54,4.029769
55,4.059648
56,4.209945
57,4.359328
58,4.347174
59,4.310186
60,4.209077
61,4.274533
62,4.159598
63,4.171048
64,4.088435
65,4.189964
66,4.098182
67,4.011501
68,3.858985
69,4.030684
70,4.389964
71,4.435138
72,4.096957
73,4.103676
74,3.766711
75,4.322873
76,3.910278
77,4.353692
78,4.305449
79,4.070441
80,4.191567
81,4.058840
82,4.030310
83,4.140132
84,3.930724
85,3.595821
86,4.139354
87,4.331987
88,4.191641
89,4.310778
90,4.096176
91,4.208207
92,4.037635
93,4.254116
94,4.127772
95,4.051352
96,4.265896
97,4.037167
98,4.285441
99,4.288470
100,4.078366
101,3.768381
102,4.311599
103,4.102946
104,3.855355
105,4.223421
106,4.213599
107,3.870842
108,4.126780
109,4.198656
110,3.993357
111,4.132133
112,4.362327
113,3.891072
114,4.061996
115,4.229696
116,4.290188
117,4.302999
118,4.237731
119,3.895713
120,4.216483
121,4.188184
122,4.279457
123,4.069700
124,4.095715
125,4.032965
126,3.958687
127,4.256141
128,4.033522
129,4.045768
130,3.890275
131,4.226438
132,4.163847
133,4.322636
134,4.061352
135,4.014493
136,4.014272
137,4.270700
138,3.964369
139,4.243906
140,4.261735
141,4.123800
142,4.306897
143,4.238176
144,4.156674
145,4.503258
146,4.231599
147,4.378818
148,4.223745
149,4.286042
150,4.060123
151,4.067601
152,4.176741
153,4.140100
154,4.269360
155,4.149351
156,3.988556
157,3.957565
158,4.074066
159,4.101642
160,4.101025
161,4.345056
162,3.849976
163,3.920232
164,3.913495
165,4.117363
166,4.253498
167,4.034554
168,4.096582
169,3.967606
170,4.321296
171,4.025631
172,4.175432
173,4.014260
174,4.263809
175,4.204288
176,4.167512
177,4.057394
178,4.043995
179,4.245041
180,4.294179
181,4.194337
182,4.221365
183,3.913036
184,4.116758
185,4.171745
186,4.242192
187,4.176809
188,3.949346
189,4.191256
190,4.159479
191,4.076704
192,4.298792
193,4.340429
194,4.242774
195,3.908555
196,4.176204
197,4.060868
198,4.000247
199,4.220589
200,4.152140
201,4.187679
202,4.295151
203,4.158668
204,4.378059
205,4.284330
206,4.168254
207,4.169739
208,4.397256
209,4.185856
210,4.451153
211,4.052370
212,3.906504
213,4.399404
214,4.018695
215,4.339865
216,4.370453
217,4.248166
218,4.233277
219,4.209179
220,4.270068
221,4.372868
222,4.017891
223,4.080657
224,4.100599
225,4.277837
226,3.958055
227,4.114484
228,4.134372
229,3.814447
230,4.292494
231,4.334200
232,3.595475
233,4.525363
234,4.041542
235,3.955340
236,4.279912
237,4.374720
238,4.142063
239,4.120172
240,4.332085
241,4.422469
242,3.932443
243,4.037720
244,4.298134
245,4.065970
246,4.347788
247,4.043060
248,4.081988
249,4.058342
250,4.150710
251,4.265729
252,4.379016
253,4.368475
254,4.289203
255,4.123571
256,4.235225
257,4.336061
258,4.144109
259,4.160009
260,4.367620
261,4.059705
262,4.017253
263,4.211075
264,4.425477
265,4.188757
266,4.145241
267,4.114051
268,3.954769
269,4.262370
270,4.279085
271,4.348725
272,4.488353
273,4.337998
274,4.136690
275,3.955169
276,4.267600
277,4.054734
278,3.973160
279,4.219469
280,4.355769
281,4.256998
282,4.286679
283,4.127287
284,4.059130
285,4.102725
286,4.165017
287,4.340360
288,4.244768
289,4.451207
290,4.204155
291,4.023618
292,3.774654
293,4.213217
294,4.217358
295,4.147711
296,4.202830
297,4.061650
298,3.935662
299,4.281015
300,4.219757
301,4.169826
302,4.387611
303,4.217813
304,4.109789
305,4.383559
306,4.183718
307,4.289039
308,4.281492
309,4.279832
310,4.252820
311,4.239611
312,4.224728
313,4.285800
314,3.864002
315,4.398694
316,4.037715
317,4.131398
318,4.103627
319,4.278657
320,4.072885
321,4.078298
322,4.229995
323,4.382041
324,4.082471
325,4.113377
326,4.171209
327,3.904068
328,4.294576
329,4.276753
330,4.193830
331,3.878049
332,3.976563
333,4.016523
334,4.109667
335,3.776160
336,3.848445
337,4.230733
338,4.219872
339,3.905762
340,4.231649
341,4.351360
342,4.258189
343,3.943527
344,4.217242
345,4.101272
346,4.080707
347,4.153922
348,4.293052
349,4.225663
350,4.103561
351,4.028440
352,4.101039
353,4.274688
354,4.103237
355,4.380022
356,4.242927
357,4.210039
358,4.144509
359,4.204312
360,4.249964
361,4.330594
362,4.141591
363,4.267519
364,3.955909
365,4.066496
366,4.185631
367,4.148952
368,4.396085
369,4.341071
370,4.345344
371,4.177437
372,4.236282
373,4.311613
374,4.116723
375,4.118408
376,4.074850
377,4.115458
378,4.212259
379,4.120246
380,4.171598
381,4.300140
382,4.281031
383,4.207916
384,4.185372
385,3.829411
386,4.382255
387,4.248476
388,4.268573
389,4.101971
390,4.233686
391,4.256278
392,4.096895
393,4.195063
394,4.317504
395,4.203809
396,4.357830
397,4.285198
398,4.239675
399,3.892212
400,4.248737
401,4.229721
402,4.380038
403,4.241669
404,4.286367
405,4.216951
406,4.137394
407,4.290474
408,4.105132
409,4.096727
410,4.224075
411,4.095725
412,3.961767
413,4.332675
414,4.240277
415,4.033366
