episode,step,reward
0,1,0.519457
0,2,0.522955
0,3,0.457129
0,4,0.532282
0,5,0.503844
0,6,0.491551
0,7,0.505296
0,8,0.458120
0,9,0.484282
0,10,0.453134
0,11,0.473306
0,12,0.542752
0,13,0.547988
0,14,0.508885
0,15,0.468032
1,1,0.434589
1,2,0.431107
1,3,0.466686
1,4,0.498975
1,5,0.500721
1,6,0.520469
1,7,0.533973
1,8,0.550215
1,9,0.475514
1,10,0.432030
1,11,0.521591
1,12,0.406025
1,13,0.453805
1,14,0.499514
1,15,0.534661
2,1,0.488479
2,2,0.439418
2,3,0.525817
2,4,0.471948
2,5,0.434589
2,6,0.478521
2,7,0.473776
2,8,0.479408
2,9,0.515695
2,10,0.499784
2,11,0.434589
2,12,0.488479
2,13,0.447662
2,14,0.305147
2,15,0.519325
3,1,0.493501
3,2,0.500121
3,3,0.519712
3,4,0.531792
3,5,0.494014
3,6,0.543558
3,7,0.552442
3,8,0.520460
3,9,0.569779
3,10,0.543392
3,11,0.532582
3,12,0.434589
3,13,0.450133
3,14,0.535890
3,15,0.473926
4,1,0.419837
4,2,0.415796
4,3,0.477620
4,4,0.500261
4,5,0.448793
4,6,0.432176
4,7,0.432210
4,8,0.459555
4,9,0.462374
4,10,0.457235
4,11,0.473778
4,12,0.550303
4,13,0.434589
4,14,0.533585
4,15,0.503338
5,1,0.489563
5,2,0.475608
5,3,0.535909
5,4,0.553196
5,5,0.507051
5,6,0.551058
5,7,0.513183
5,8,0.555709
5,9,0.535770
5,10,0.536090
5,11,0.453545
5,12,0.523312
5,13,0.464591
5,14,0.494120
5,15,0.454964
6,1,0.492950
6,2,0.462639
6,3,0.487630
6,4,0.491554
6,5,0.508305
6,6,0.525622
6,7,0.512888
6,8,0.511027
6,9,0.445474
6,10,0.549040
6,11,0.582009
6,12,0.514671
6,13,0.522517
6,14,0.449926
6,15,0.449353
7,1,0.478879
7,2,0.503492
7,3,0.467190
7,4,0.454398
7,5,0.441894
7,6,0.431772
7,7,0.446260
7,8,0.448685
7,9,0.497147
7,10,0.456891
7,11,0.492814
7,12,0.431327
7,13,0.434006
7,14,0.497322
7,15,0.520248
8,1,0.456995
8,2,0.474931
8,3,0.467916
8,4,0.485721
8,5,0.477774
8,6,0.473366
8,7,0.525831
8,8,0.472321
8,9,0.498132
8,10,0.493297
8,11,0.575772
8,12,0.577407
8,13,0.522492
8,14,0.465877
8,15,0.463233
9,1,0.515290
9,2,0.507405
9,3,0.528269
9,4,0.516272
9,5,0.455921
9,6,0.475339
9,7,0.496742
9,8,0.531941
9,9,0.468423
9,10,0.453748
9,11,0.466278
9,12,0.481492
9,13,0.491187
9,14,0.458721
9,15,0.453250
10,1,0.434589
10,2,0.464166
10,3,0.507628
10,4,0.536082
10,5,0.528405
10,6,0.520001
10,7,0.553196
10,8,0.456752
10,9,0.304668
10,10,0.463340
10,11,0.508244
10,12,0.470065
10,13,0.488057
10,14,0.432030
10,15,0.446304
11,1,0.474816
11,2,0.217795
11,3,0.472953
11,4,0.459668
11,5,0.453368
11,6,0.485318
11,7,0.450509
11,8,0.522955
11,9,0.447531
11,10,0.454675
11,11,0.497733
11,12,0.459465
11,13,0.478958
11,14,0.449484
11,15,0.451120
12,1,0.464451
12,2,0.534946
12,3,0.526538
12,4,0.515503
12,5,0.506123
12,6,0.476640
12,7,0.525622
12,8,0.445859
12,9,0.426354
12,10,0.433838
12,11,0.330921
12,12,0.463179
12,13,0.457899
12,14,0.445864
12,15,0.440344
13,1,0.504507
13,2,0.494715
13,3,0.374937
13,4,0.447246
13,5,0.466357
13,6,0.513402
13,7,0.503482
13,8,0.473132
13,9,0.462561
13,10,0.456015
13,11,0.428732
13,12,0.470970
13,13,0.491581
13,14,0.533129
13,15,0.533163
14,1,0.512167
14,2,0.465280
14,3,0.466635
14,4,0.479565
14,5,0.502083
14,6,0.533005
14,7,0.448554
14,8,0.488848
14,9,0.471514
14,10,0.434589
14,11,0.498804
14,12,0.486625
14,13,0.505914
14,14,0.537012
14,15,0.523135
15,1,0.492966
15,2,0.548001
15,3,0.445411
15,4,0.396328
15,5,0.497883
15,6,0.512623
15,7,0.509977
15,8,0.530367
15,9,0.506583
15,10,0.426354
15,11,0.469727
15,12,0.476031
15,13,0.457476
15,14,0.434848
15,15,0.485880
16,1,0.434589
16,2,0.492710
16,3,0.480209
16,4,0.450990
16,5,0.478630
16,6,0.444870
16,7,0.498822
16,8,0.500717
16,9,0.456946
16,10,0.467657
16,11,0.493638
16,12,0.471019
16,13,0.467132
16,14,0.478270
16,15,0.532282
17,1,0.531294
17,2,0.463308
17,3,0.486128
17,4,0.524569
17,5,0.525105
17,6,0.462246
17,7,0.442433
17,8,0.465115
17,9,0.477338
17,10,0.498310
17,11,0.475572
17,12,0.494550
17,13,0.529434
17,14,0.531445
17,15,0.450736
18,1,0.436940
18,2,0.513993
18,3,0.458100
18,4,0.500391
18,5,0.469262
18,6,0.483483
18,7,0.434589
18,8,0.432268
18,9,0.452175
18,10,0.507669
18,11,0.488308
18,12,0.500447
18,13,0.535241
18,14,0.574110
18,15,0.286981
19,1,0.504507
19,2,0.482253
19,3,0.506369
19,4,0.426527
19,5,0.454210
19,6,0.501971
19,7,0.493604
19,8,0.504352
19,9,0.472377
19,10,0.453112
19,11,0.531207
19,12,0.578040
19,13,0.536308
19,14,0.518965
19,15,0.449614
20,1,0.486746
20,2,0.532255
20,3,0.555735
20,4,0.434589
20,5,0.432959
20,6,0.481510
20,7,0.415796
20,8,0.405085
20,9,0.493604
20,10,0.492209
20,11,0.434589
20,12,0.506369
20,13,0.444632
20,14,0.521131
20,15,0.458972
21,1,0.479353
21,2,0.474413
21,3,0.250417
21,4,0.458529
21,5,0.434848
21,6,0.450736
21,7,0.492445
21,8,0.508753
21,9,0.469251
21,10,0.463603
21,11,0.449667
21,12,0.432823
21,13,0.466411
21,14,0.462382
21,15,0.522962
22,1,0.534946
22,2,0.521093
22,3,0.485489
22,4,0.354626
22,5,0.480995
22,6,0.479423
22,7,0.477038
22,8,0.494447
22,9,0.471115
22,10,0.520439
22,11,0.495999
22,12,0.465374
22,13,0.446665
22,14,0.479866
22,15,0.532282
23,1,0.488479
23,2,0.512390
23,3,0.490375
23,4,0.539334
23,5,0.455445
23,6,0.522582
23,7,0.530367
23,8,0.525622
23,9,0.500261
23,10,0.519157
23,11,0.479610
23,12,0.517241
23,13,0.442796
23,14,0.411744
23,15,0.478025
24,1,0.488479
24,2,0.434589
24,3,0.491204
24,4,0.547988
24,5,0.532282
24,6,0.525110
24,7,0.450098
24,8,0.436800
24,9,0.503023
24,10,0.461575
24,11,0.426354
24,12,0.453878
24,13,0.411744
24,14,0.450033
24,15,0.433417
25,1,0.547988
25,2,0.499956
25,3,0.533703
25,4,0.507114
25,5,0.530367
25,6,0.436464
25,7,0.533703
25,8,0.495545
25,9,0.562031
25,10,0.493825
25,11,0.426354
25,12,0.530378
25,13,0.501435
25,14,0.504977
25,15,0.557359
26,1,0.456475
26,2,0.522257
26,3,0.251032
26,4,0.547988
26,5,0.467559
26,6,0.431041
26,7,0.468165
26,8,0.308679
26,9,0.486647
26,10,0.506960
26,11,0.500015
26,12,0.485105
26,13,0.529196
26,14,0.464537
26,15,0.524264
27,1,0.469548
27,2,0.453661
27,3,0.466152
27,4,0.469713
27,5,0.495069
27,6,0.454365
27,7,0.477500
27,8,0.467136
27,9,0.515996
27,10,0.473103
27,11,0.438714
27,12,0.484294
27,13,0.483690
27,14,0.459964
27,15,0.492062
28,1,0.486746
28,2,0.474250
28,3,0.485775
28,4,0.499267
28,5,0.462410
28,6,0.472151
28,7,0.502075
28,8,0.500158
28,9,0.471463
28,10,0.000000
28,11,0.337519
28,12,0.408884
28,13,0.497528
28,14,0.426345
28,15,0.472542
29,1,0.434589
29,2,0.473956
29,3,0.497737
29,4,0.501399
29,5,0.507618
29,6,0.460271
29,7,0.432568
29,8,0.440284
29,9,0.462965
29,10,0.465894
29,11,0.533703
29,12,0.492138
