episode,episodic_reward
0,4.272763
1,3.982912
2,4.153229
3,3.924962
4,4.362383
5,4.077017
6,4.245747
7,4.006619
8,3.944831
9,4.259690
10,4.101350
11,4.034081
12,4.069251
13,4.180272
14,3.980950
15,4.019712
16,4.228611
17,4.471657
18,4.259903
19,4.041202
20,4.119671
21,3.938109
22,3.944500
23,4.124947
24,4.067409
25,4.173282
26,4.195865
27,4.382696
28,4.320808
29,4.255096
30,4.016372
31,4.238409
32,4.169943
33,4.216808
34,4.164461
35,4.111545
36,3.924113
37,4.218640
38,4.047330
39,4.090857
40,4.167824
41,4.164523
42,4.149622
43,4.184566
44,4.357897
45,4.210882
46,4.047664
47,4.112197
48,4.049180
49,4.108246
50,4.046499
51,3.973148
52,4.205396
53,4.043137
54,4.038916
55,4.152687
56,4.051415
57,4.081921
58,4.195213
59,3.905532
60,3.963366
61,4.019726
62,4.061419
63,3.939360
64,4.129429
65,4.139139
66,4.029685
67,4.212257
68,4.077814
69,4.278792
70,3.952829
71,4.131743
72,4.023477
73,4.286849
74,4.106259
75,4.153240
76,4.189192
77,4.135932
78,4.316549
79,4.194460
80,4.299825
81,4.308870
82,4.102849
83,3.990837
84,3.988843
85,3.955076
86,3.928998
87,4.142034
88,4.038162
89,4.001650
90,3.977483
91,4.036790
92,4.031127
93,4.182451
94,4.043279
95,4.049197
96,4.452363
97,4.240306
98,4.032009
99,3.933636
100,4.152772
101,4.151592
102,4.159385
103,4.166963
104,4.088742
105,4.024299
106,4.220812
107,3.922412
108,4.029319
109,4.009075
110,3.965242
111,4.174068
112,3.972135
113,3.963695
114,4.148035
115,3.956524
116,4.273823
117,4.189218
118,4.239117
119,4.140962
120,4.011936
121,4.081249
122,4.121041
123,4.064227
124,4.056711
125,3.997091
126,4.164014
127,4.097437
128,4.142539
129,4.201714
130,4.077104
131,4.045680
132,4.054674
133,4.084592
134,4.022624
135,4.342345
136,4.039876
137,4.045079
138,4.254241
139,4.089607
140,4.079198
141,4.029930
142,4.101350
143,4.209466
144,4.100748
145,4.391248
146,4.022897
147,4.017250
148,4.269722
149,4.104811
150,4.344840
151,4.038605
152,4.118983
153,4.153636
154,3.982558
155,4.032330
156,4.130888
157,4.064800
158,3.932826
159,4.048746
160,4.263931
161,4.034618
162,4.141294
163,4.042562
164,4.127489
165,3.933672
166,4.288825
167,4.022691
168,3.942132
169,4.194355
170,4.193486
171,4.112917
172,4.225753
173,4.235358
174,4.100604
175,4.177866
176,3.969492
177,4.137439
178,4.089339
179,4.307248
180,4.137572
181,4.264497
182,4.222923
183,4.130090
184,4.052916
185,4.144784
186,4.184963
187,4.423482
188,4.288369
189,4.122687
190,4.091035
191,4.159802
192,3.911315
193,4.023997
194,4.132946
195,4.242266
196,4.121218
197,4.339971
198,4.082395
199,3.991500
200,4.259291
201,4.142323
202,4.123989
203,4.224608
204,4.074203
205,4.403577
206,4.321102
207,4.034386
208,4.093139
209,3.942968
210,4.078301
211,4.106305
212,4.150550
213,4.080868
214,3.973192
215,4.226269
216,4.333733
217,4.130327
218,4.048144
219,4.200957
220,4.083120
221,4.011212
222,4.054301
223,4.292058
224,4.195948
225,3.956351
226,4.211106
227,4.208975
228,4.225765
229,4.299990
230,4.065648
231,4.295846
232,4.116235
233,4.149926
234,4.341526
235,4.127613
236,4.010214
237,4.303870
238,4.161613
239,4.186796
240,4.293979
241,3.930617
242,4.264332
243,4.133027
244,4.028653
245,4.159835
246,4.217482
247,4.201153
248,4.004197
249,4.083923
250,4.321169
251,4.161023
252,4.274462
253,4.081973
254,4.014643
255,4.226184
256,4.117442
257,4.251652
258,4.155225
259,4.253846
260,4.005117
261,4.044209
262,4.178154
263,4.334973
264,4.379049
265,4.185145
266,4.283537
267,4.194119
268,4.044643
269,4.342100
270,4.312243
271,4.217023
272,4.113353
273,4.082814
274,4.212692
275,4.153325
276,3.993355
277,4.032564
278,4.176450
279,4.244736
280,4.150087
281,4.051096
282,4.101066
283,4.098736
284,4.206149
285,4.233264
286,4.145944
287,4.104438
288,4.235379
289,4.189369
290,3.926149
291,4.093819
292,4.062246
293,4.062673
294,4.149481
295,4.136786
296,3.991408
297,3.951155
298,4.136001
299,3.984062
300,3.904287
301,4.219880
302,4.210562
303,3.995377
304,4.182082
305,4.054006
306,4.235907
307,4.299122
308,4.117892
309,4.256156
310,4.309828
311,4.327116
312,4.282568
313,4.172358
314,4.153317
315,4.223884
316,4.204283
317,4.118825
318,4.093926
319,4.218331
320,4.097742
321,4.184889
322,4.109083
323,4.088050
324,4.266354
325,4.329467
326,4.134059
327,4.230052
328,4.132592
329,4.087764
330,4.093068
331,4.123818
332,4.249012
333,4.097589
334,4.048200
335,4.072502
336,4.153653
337,4.213543
338,4.103326
339,4.114319
340,4.109282
341,4.057648
342,4.355923
343,4.172563
344,4.287738
345,4.240902
346,4.086601
347,4.087884
348,4.032281
349,4.006707
350,4.134421
351,4.034959
352,4.194312
353,4.091699
354,4.123295
355,4.169900
356,4.184251
357,4.171919
358,4.094728
359,4.031871
360,4.109159
361,4.157843
362,4.034540
363,4.112898
364,4.264312
365,4.086271
366,4.265675
367,4.186969
368,4.198495
369,4.147440
370,4.167475
371,4.372965
372,4.239089
373,4.081752
374,4.085194
375,3.910297
376,4.281799
377,4.206147
378,4.161204
379,3.973761
380,4.053683
381,3.955949
382,4.105494
383,4.188715
384,4.242461
385,4.163686
386,4.146595
387,4.198766
388,4.069153
389,4.070349
390,4.145325
391,4.003289
392,4.239385
393,4.274348
394,4.275501
395,4.042566
396,4.048680
397,4.104753
398,4.067063
399,3.986178
400,4.100958
401,4.119044
402,4.330228
403,4.029944
404,4.078668
405,4.061007
406,4.057962
407,4.074202
408,4.112132
409,4.041013
410,4.218233
411,3.999477
412,4.146518
413,4.105337
414,4.143007
415,4.055014
416,4.192869
417,4.225667
418,4.237431
419,4.176306
420,3.965689
421,4.050257
422,4.001674
423,4.099808
424,4.355774
425,3.920505
426,4.091325
427,4.205881
428,4.263286
429,4.396739
430,4.364146
431,4.053615
432,4.009395
433,4.310387
434,4.282991
435,4.217559
436,3.977719
437,4.259639
438,4.020520
439,4.234281
440,4.129764
441,4.044979
442,4.035993
443,4.028122
444,4.231049
445,4.189707
446,4.113888
447,4.197019
448,4.058404
449,4.167873
450,4.057375
451,4.268935
452,4.114142
453,4.073964
454,4.030950
455,4.264625
456,4.335610
457,4.215142
458,4.221953
459,4.082825
460,4.009648
461,4.287994
462,4.040321
463,4.114773
464,4.180558
465,4.025765
466,4.151795
467,4.013848
468,4.122406
469,4.079963
470,4.342509
471,4.106724
472,4.359094
473,4.026722
474,4.172969
475,4.195238
476,4.257131
477,4.233238
478,4.184631
479,4.084197
480,4.149595
481,4.155877
482,4.121681
483,4.255445
484,4.226438
485,4.203911
486,4.103282
487,4.057435
488,3.983085
489,4.192670
490,4.244060
491,4.110030
492,4.065028
493,4.224095
494,4.201133
495,4.191038
496,4.299225
497,3.971211
498,4.106761
499,4.246902
500,4.125880
501,4.035607
502,4.022693
503,4.151181
504,4.006020
505,4.118143
506,4.267448
507,4.251245
508,4.148886
509,4.075360
510,4.151002
511,4.269066
512,4.103234
513,4.044966
514,4.261139
515,4.304321
516,4.465437
517,4.064325
518,4.184466
519,4.239961
520,4.257115
521,4.150933
522,4.049982
523,4.178023
524,4.256670
525,4.133506
526,4.199381
527,3.946301
528,3.946874
529,4.019580
530,4.004626
531,4.261364
532,4.008258
533,4.106740
534,4.061706
535,4.169084
536,4.071912
537,4.256578
538,4.059656
539,4.144602
540,3.948147
541,4.111546
542,4.246542
543,4.181281
544,4.313543
545,4.132842
546,4.234242
547,4.095649
548,4.284442
549,4.165844
550,3.998958
551,4.140961
552,4.078829
553,4.216238
554,4.062257
555,4.197434
556,4.119797
557,4.145025
558,4.006822
559,3.997522
560,4.176146
561,4.138168
562,4.277222
563,4.133818
564,3.954645
565,4.266004
566,4.147736
567,4.114710
568,4.246278
569,4.059688
570,4.096950
571,4.262259
572,4.155137
573,4.190796
574,4.113586
575,3.982989
576,4.132527
577,4.203947
578,4.251861
579,4.441919
580,3.902024
581,4.224211
582,4.110280
583,4.116285
584,4.083389
585,4.242842
586,4.168092
587,4.032232
588,4.122928
589,4.306272
590,4.096627
591,4.059198
592,4.050772
593,4.117820
594,4.107256
595,4.291957
596,4.246892
597,3.892764
598,4.238307
599,4.229015
600,4.022199
601,4.070612
602,4.058271
603,4.097549
604,4.360298
605,4.052876
606,4.172460
607,4.119843
608,4.107499
609,4.053084
610,4.065335
611,4.127783
612,4.133181
613,4.251528
614,4.063541
615,4.412635
616,4.121783
617,4.102141
618,4.255178
619,4.259009
620,3.985046
621,4.164230
622,4.012347
623,3.996644
624,4.007503
625,4.191373
626,3.966698
627,4.087911
628,4.249803
629,4.161154
630,4.052808
631,3.831294
632,3.944541
633,3.906282
634,4.065007
635,4.222872
636,4.112069
637,4.105816
638,4.044276
639,4.342245
640,4.159342
