episode,episodic_reward
0,4.237675
1,4.311931
2,4.128182
3,4.057474
4,4.564445
5,4.272557
6,4.061167
7,4.237040
8,4.414588
9,4.085252
10,4.138326
11,4.076488
12,4.511880
13,4.392840
14,4.191875
15,4.087877
16,4.022764
17,4.286281
18,3.825031
19,4.142499
20,4.057966
21,4.330006
22,3.999990
23,4.129497
24,4.000505
25,4.239898
26,4.195533
27,4.091155
28,4.048446
29,4.238192
30,4.090517
31,4.206685
32,3.996027
33,4.175991
34,4.041379
35,3.956843
36,4.064301
37,4.087159
38,4.192608
39,4.369090
40,4.077763
41,4.255505
42,3.988233
43,4.053664
44,4.333156
45,4.228536
46,4.317461
47,4.208265
48,4.072634
49,3.715708
50,4.204310
51,4.150444
52,4.291457
53,4.133806
54,4.270716
55,4.077127
56,3.994577
57,4.225567
58,4.218282
59,4.140592
60,4.375336
61,4.324380
62,4.215199
63,4.153571
64,4.101301
65,4.297935
66,4.388652
67,4.074035
68,4.146956
69,4.352057
70,4.431511
71,4.124006
72,4.151794
73,4.388107
74,4.318862
75,4.157224
76,4.337115
77,4.056212
78,4.001575
79,4.290013
80,4.260254
81,4.205557
82,4.393944
83,4.312858
84,4.366839
85,3.701780
86,4.298529
87,4.469627
88,4.265773
89,4.095405
90,4.200958
91,4.393718
92,4.192831
93,4.018984
94,4.145435
95,4.370387
96,4.050593
97,4.120033
98,4.116057
99,4.269192
100,4.247519
101,4.117401
102,4.078378
103,4.272922
104,4.381443
105,4.285713
106,4.033495
107,3.846200
108,3.890881
109,4.077306
110,4.314550
111,4.039898
112,4.021307
113,4.431376
114,4.081858
115,4.004817
116,4.173823
117,4.263735
118,4.225314
119,4.126246
120,4.271028
121,4.116627
122,4.077794
123,4.258772
124,4.423175
125,4.383835
126,4.275496
127,4.134050
128,4.126105
129,4.214619
130,3.795606
131,4.230344
132,4.393003
133,4.312704
134,4.031011
135,4.364961
136,4.391392
137,4.300882
138,4.295320
139,4.380521
140,4.153702
141,4.094879
