episode,episodic_reward
0,4.164184
1,4.378961
2,4.348608
3,4.415194
4,4.134131
5,4.115578
6,4.240251
7,4.107290
8,4.240259
9,4.143294
10,4.056288
11,4.128397
12,4.269998
13,4.058438
14,4.185910
15,4.102314
16,4.090972
17,4.252514
18,4.132769
19,4.305076
20,3.919976
21,4.128336
22,4.037828
23,4.178749
24,4.189999
25,3.939602
26,4.210876
27,4.140738
28,3.983921
29,4.289730
30,3.856261
31,4.071383
32,4.243001
33,4.195564
34,4.492337
35,4.083410
36,4.192299
37,3.912457
38,3.977143
39,4.324144
40,4.283386
41,4.076353
42,4.246505
43,4.317065
44,4.323351
45,4.177348
46,4.385085
47,3.904815
48,3.981112
49,4.010743
50,4.077828
51,4.044905
52,4.188425
53,4.211097
54,4.062515
55,4.449047
56,4.217175
57,4.123653
58,4.153827
59,4.160093
60,4.270036
61,3.849643
62,3.959350
63,4.069809
64,4.433532
65,4.181806
66,4.236928
67,4.329879
68,4.425509
69,4.292265
70,4.320858
71,4.076442
72,4.264554
73,4.216717
74,4.104327
75,4.256035
76,4.232343
77,3.759600
78,3.966354
79,3.674891
80,4.088288
81,4.104827
82,4.212901
83,4.219049
84,4.309246
85,4.263016
86,4.118888
87,3.848187
88,4.158512
89,4.232206
90,4.185281
91,4.221873
92,4.148312
93,3.951712
94,4.068362
95,4.314236
96,4.217000
97,4.021612
98,4.140677
99,3.999348
100,4.203098
101,4.150354
102,4.264366
103,4.310753
104,4.074480
105,4.304412
106,4.088943
107,3.999023
108,4.203570
109,4.319002
110,4.170008
111,4.263049
112,3.789343
113,3.943713
114,4.234654
115,4.112998
116,4.033686
117,3.997639
118,4.177159
119,4.091376
120,4.330381
121,4.162578
122,4.135270
123,4.240515
124,4.307858
125,4.118494
126,4.069404
127,4.210690
128,4.219860
129,4.199408
130,4.044706
131,4.245025
132,4.283212
133,4.381141
134,4.354965
135,4.037522
136,4.168839
137,4.316929
138,4.070067
139,4.095279
140,4.234988
141,4.000263
142,4.155404
143,3.913227
144,4.471691
145,3.875647
146,4.170219
147,4.305228
148,4.218015
149,4.225196
150,4.075645
151,4.310790
152,4.290098
153,4.407090
154,4.080047
155,4.261359
156,4.085883
157,3.992224
158,4.247881
159,4.239608
160,4.322638
161,4.085617
162,4.072912
163,4.276570
164,4.066243
165,4.007951
166,4.234401
167,4.329699
168,4.444834
169,4.157258
170,4.032721
171,4.221972
172,3.942874
173,4.181749
174,3.929712
175,4.182298
176,4.155007
177,3.888358
178,4.334334
179,4.110000
180,4.019980
