episode,episodic_reward
0,3.917761
1,3.919811
2,4.174961
3,4.152151
4,4.122493
5,4.114127
6,4.300407
7,3.974698
8,4.155238
9,4.315263
10,4.220298
11,4.181906
12,4.263322
13,4.179710
14,4.145062
15,4.082310
16,4.156362
17,4.075294
18,4.024152
19,3.913264
20,3.912146
21,4.350676
22,4.127920
23,4.232042
24,3.706598
25,4.474657
26,4.211031
27,4.104537
28,4.376411
29,3.985165
30,4.228108
31,3.889910
32,3.936874
33,4.235148
34,4.045284
35,4.229856
36,4.122323
37,3.871768
38,4.244685
39,4.137435
40,4.145820
41,3.964558
42,4.002949
43,4.321155
44,4.212174
45,4.322123
46,4.010560
47,4.206913
48,4.221046
49,3.868364
50,4.177955
51,4.416324
52,4.187470
53,4.244046
54,4.393724
55,4.046724
56,3.912288
57,3.660028
58,4.199646
59,4.186357
60,4.115703
61,4.038163
62,4.327138
63,4.137329
64,4.234228
65,4.163915
66,4.280243
67,4.325310
68,4.195730
69,4.191346
70,4.315920
71,4.139308
72,4.046330
73,4.318918
74,4.445426
75,4.265437
76,3.852406
77,3.952912
78,4.109258
79,4.057737
80,4.188064
81,4.196295
82,4.081211
83,4.082104
84,3.899564
85,4.246438
86,4.131717
87,4.156255
88,4.098156
89,4.254336
90,4.218565
91,4.227120
92,4.198550
93,4.040050
94,4.194320
95,4.345695
96,4.384284
97,4.146630
98,4.336665
99,4.189028
100,4.247991
101,4.370997
102,4.460802
103,4.350836
104,4.224935
105,4.270834
106,4.144229
107,4.313428
108,4.064398
109,4.136173
110,4.228422
111,4.261402
112,4.415738
113,4.099122
114,4.241927
115,4.113857
116,4.216980
117,3.998449
118,4.166215
119,4.135230
120,4.339093
121,4.081944
122,4.451645
123,4.237227
124,4.141308
125,3.988580
126,4.197342
127,4.152295
128,4.286028
129,4.037480
130,4.301563
131,4.133677
132,4.248766
133,4.277159
134,4.287225
135,4.417158
136,4.355975
137,4.323073
138,4.250934
139,4.041391
140,4.304835
141,4.254879
142,4.371867
143,4.122298
144,4.214275
145,4.302803
146,4.231158
147,4.249919
148,4.104906
149,4.278404
150,4.046374
151,4.187543
152,4.028186
153,4.338613
154,4.307709
155,3.951663
156,4.129468
157,4.099888
158,4.250515
159,4.245923
160,4.270239
161,4.155527
162,4.250351
163,4.340309
164,4.281125
165,4.043912
166,4.212126
167,4.106689
168,4.239642
169,4.223508
170,4.132449
171,4.412697
172,3.882135
173,3.951146
174,4.295107
175,4.123958
176,4.155847
177,3.954061
178,4.214847
179,4.318038
180,4.265164
181,4.252629
182,4.148690
183,4.000594
184,4.247554
185,4.170047
186,4.286992
187,3.917865
188,4.015762
189,3.830603
190,4.279203
191,3.997842
192,4.491371
193,4.369560
194,4.247621
195,4.219854
196,3.956635
197,4.153715
198,4.212150
199,4.197119
200,4.258003
201,4.031336
202,4.260763
203,4.172260
204,4.114809
205,4.187718
206,4.112583
207,3.918493
208,4.170169
209,4.078747
210,4.285228
211,4.175550
212,4.344135
213,4.208984
214,4.446449
215,4.299916
216,4.176576
217,4.306736
218,4.042943
219,4.162182
220,4.145361
221,4.180319
222,4.268089
223,4.360418
224,4.231932
225,4.132827
226,3.842720
227,4.164662
228,4.314090
229,4.280592
230,4.278063
231,4.222261
232,4.252886
233,4.187674
234,4.203535
235,4.203638
236,3.884233
237,4.170179
238,4.255701
239,4.144474
240,4.315565
241,4.166327
242,4.132401
243,4.026214
244,4.077442
245,4.374760
246,4.300603
247,3.948305
248,4.202805
249,4.293467
250,4.109453
251,3.979833
252,4.081515
253,4.281770
254,4.266345
255,4.079265
256,3.707470
257,4.199738
258,4.082537
259,4.120785
260,4.194588
261,4.129537
262,4.159973
263,4.164381
264,3.770133
265,4.194018
266,4.213213
267,4.323495
268,4.227984
269,4.210075
270,4.192647
271,4.196149
272,4.197507
273,4.156104
274,4.303687
275,4.155401
276,4.272656
277,4.290715
278,4.356695
279,4.264435
280,4.068889
281,4.211785
282,4.196443
283,4.107768
284,4.208508
285,4.259404
286,4.204029
287,4.248109
288,4.351866
289,4.304881
290,4.165138
291,4.279370
292,4.154245
293,4.270768
294,4.269269
295,4.271694
296,4.118656
297,4.242433
298,4.215825
299,4.062096
300,4.162449
301,4.235309
302,4.282175
303,4.025026
304,4.222025
305,4.236885
306,4.140437
307,4.303530
308,4.368235
309,4.184299
310,4.026350
311,4.247730
312,4.275660
313,4.251090
314,4.122359
315,4.141151
316,3.876025
317,4.164366
318,4.099844
319,4.169047
320,4.247726
321,4.155253
322,4.073501
323,4.183803
324,4.284955
325,4.207477
326,4.168581
327,4.134150
328,4.422830
329,4.211019
330,4.262596
331,4.269198
332,4.229375
333,4.234221
334,4.399508
335,4.226862
336,4.393769
337,4.355935
338,4.273028
339,4.197108
340,4.233161
341,4.154454
342,4.212369
343,4.238816
344,4.097502
345,4.175038
346,4.331005
347,4.132108
348,4.170685
349,4.249402
350,4.155475
351,4.196413
352,4.165405
353,4.140267
354,4.296255
355,4.182327
356,4.097409
357,4.199787
358,4.271132
359,4.284492
360,4.141609
361,4.209348
362,4.185058
363,4.228515
364,4.226244
365,4.308449
366,4.321216
367,4.172585
368,4.275846
369,4.309832
370,4.226998
371,4.280023
372,4.305679
373,4.213760
374,4.204689
375,4.270413
376,4.290312
377,4.276976
378,4.196429
379,4.185147
380,4.366023
381,4.208530
382,4.138690
383,4.187796
384,4.316128
385,4.136235
386,4.112588
387,4.127079
388,4.194672
389,4.295531
390,4.224997
391,3.927087
392,4.206999
393,4.269076
394,4.379376
395,4.220667
396,4.308329
397,4.170640
398,4.388216
399,4.136975
400,4.302809
401,4.215462
402,4.186342
403,4.095604
404,4.250410
405,4.216879
406,4.140972
407,4.337183
408,4.225090
409,4.196276
410,4.436634
411,4.230851
412,4.068166
413,4.117572
414,4.209521
415,4.140157
416,4.184018
417,4.154159
418,4.258352
419,4.239010
420,4.067876
421,4.118657
422,4.249604
423,4.277178
424,4.279929
425,4.165551
426,4.219906
427,4.162119
428,4.336164
429,4.196710
430,4.273110
431,4.270942
432,4.225054
433,4.093804
434,4.409095
435,4.403066
436,4.108096
437,4.243846
438,4.271294
439,4.237259
440,4.287674
441,4.297134
442,4.283478
443,4.168902
444,4.187390
445,4.195433
446,4.284226
447,4.145765
448,4.227860
449,4.160575
450,4.124540
451,4.064335
452,4.198973
453,4.184132
454,4.059368
455,4.064832
456,4.207228
457,4.190843
458,4.277547
459,4.257110
460,4.327634
461,4.229197
462,4.166228
463,4.288074
464,4.254961
465,4.110377
466,4.294634
467,4.308059
468,4.071370
469,4.232645
470,4.231792
471,4.167666
472,4.193337
473,4.224254
474,4.221884
475,4.242655
476,4.230181
477,4.302047
478,4.205309
479,4.166471
480,4.245838
481,4.337991
482,4.147800
483,4.201383
484,4.226197
485,4.360384
486,4.220841
487,4.273080
488,4.293440
489,4.220219
490,4.266983
491,4.228291
492,4.142140
493,4.152647
494,4.292517
495,4.231444
496,4.213853
497,4.246080
498,4.198081
499,4.205102
500,4.127729
501,4.238635
502,4.317232
503,4.226961
504,4.252278
505,4.170390
506,4.295071
507,4.116812
508,4.164915
509,4.220021
510,4.328634
511,4.340464
512,4.331407
513,4.305221
514,4.069264
515,4.232949
516,4.275357
517,4.281974
518,4.215991
519,4.394215
520,4.334578
521,4.150911
522,4.221288
523,4.031199
524,4.196949
525,4.371769
526,4.226777
527,4.199711
528,4.189283
529,4.255778
530,4.207321
531,4.228778
532,4.272954
533,3.938213
534,4.133357
535,4.124121
536,4.213303
537,4.220712
538,3.999545
539,4.246876
540,4.236378
541,4.215898
542,4.259403
543,4.232294
544,4.336995
545,4.192011
546,4.255355
547,4.296070
548,4.247796
549,4.201152
550,4.262784
551,4.194991
552,4.206210
553,4.174056
554,4.229873
555,4.193290
556,4.209036
557,4.196352
558,4.371908
559,4.020043
560,4.166509
561,4.362372
562,4.164236
563,4.191149
564,4.337124
565,4.301574
566,4.223804
567,4.220043
568,4.317351
569,4.299872
570,4.305779
571,4.288012
572,4.156394
573,4.340555
574,4.213809
575,4.279608
576,4.142830
577,4.267821
578,4.275928
579,4.178028
580,4.183141
581,4.248184
582,4.193656
583,4.299577
584,4.288059
585,4.248573
586,4.324613
587,4.130660
588,4.190888
589,4.155017
590,4.108226
591,4.162269
592,4.179045
593,4.171660
594,4.253600
595,4.111867
596,4.279338
597,4.290239
598,4.186823
599,4.199433
600,4.191182
601,4.279517
602,4.268352
603,4.173870
604,4.275709
605,4.388063
606,4.276729
607,4.198578
608,4.208889
609,4.223950
610,4.329892
611,4.251755
612,4.119741
613,4.209816
614,4.216680
615,4.317800
616,4.267886
617,4.286987
618,4.113434
619,4.280838
620,4.235140
621,4.208239
622,4.342907
623,4.214638
624,4.254296
625,4.324564
626,4.222168
627,4.222682
628,4.203282
629,4.210019
630,4.200691
631,4.247578
632,4.225563
633,4.275226
634,4.308197
635,4.148254
636,4.300000
637,4.211533
638,4.284133
639,4.308842
640,4.207796
641,4.266663
642,4.266545
643,4.236833
644,4.151904
645,4.204266
646,4.311952
647,4.323718
648,4.155295
649,4.091352
650,4.157072
651,4.259948
652,4.271952
653,4.184011
654,4.229828
655,4.271647
656,4.241703
657,4.164429
658,4.364188
659,4.226866
660,4.228638
661,4.298762
662,4.162909
663,4.240893
664,4.286879
665,4.272917
666,4.312403
667,4.172189
668,4.290083
669,4.231830
670,4.220451
671,4.222727
672,4.261200
673,4.375864
674,4.322950
675,4.266832
676,4.187804
677,4.313927
678,4.204321
679,4.273687
680,4.206693
681,4.260092
682,4.289377
683,4.229082
684,4.321778
685,4.345579
686,4.223053
687,4.363224
688,4.286777
689,4.339603
690,4.352194
691,4.338176
692,4.361028
693,4.303355
694,4.427166
695,4.302672
696,4.285885
697,4.170328
698,4.361948
699,4.215531
700,4.257252
701,4.128043
702,4.278965
703,4.274813
704,4.206099
705,4.303284
706,4.256211
707,4.229610
708,4.214555
709,4.290782
710,4.338604
711,4.169838
712,4.131734
713,4.253277
714,4.215754
715,4.183414
716,4.303602
717,4.224352
718,4.258000
719,4.341907
720,4.026484
721,4.234932
722,4.329908
723,4.136219
724,4.231054
725,4.122700
726,4.158890
727,4.222472
728,4.270045
729,4.186313
730,4.266250
731,4.187802
732,4.162280
733,4.222644
734,4.398189
735,4.268459
736,4.219386
737,4.285294
738,4.215340
739,4.306648
740,4.292137
741,4.342969
742,4.248930
743,4.175043
744,4.286833
745,4.129012
746,4.174151
747,4.263771
748,4.224546
749,4.124602
750,4.250411
751,4.265809
752,4.229630
753,4.287981
754,4.283653
755,4.288111
756,4.260545
757,4.204326
758,4.359413
759,4.280058
760,4.190074
761,4.269910
762,4.331504
763,4.265036
764,4.360938
765,4.384187
766,4.076150
767,4.251203
768,4.248681
769,4.217086
770,4.343771
771,4.329940
772,4.321774
773,4.194617
774,4.263815
775,4.292428
776,4.264861
777,4.184029
778,4.202910
779,4.145263
780,4.232495
781,4.267717
782,4.316967
783,4.358514
784,4.279996
785,4.202975
786,4.260637
787,4.272632
788,4.164389
789,4.325463
790,4.269973
791,4.229023
792,4.290756
793,4.311908
794,4.197418
795,4.191170
796,4.272090
797,4.267152
798,4.307546
799,4.341323
800,4.253621
801,4.223881
802,4.159272
803,4.232875
804,4.255758
805,4.219145
806,4.294313
807,4.184965
808,4.226356
809,4.122007
810,4.200115
811,4.295236
812,4.299238
813,4.281624
814,4.255383
815,4.186291
816,4.277581
817,4.260453
818,4.197863
819,4.182546
820,4.232999
821,4.266750
822,4.211746
823,4.161729
824,4.124604
825,4.371894
826,4.142785
827,4.154747
828,4.280357
829,4.253052
830,4.309189
831,4.289975
832,4.136595
833,4.246182
834,4.222256
835,4.201363
836,4.298827
837,4.235283
838,4.223557
839,4.226493
840,4.296139
841,4.282297
842,4.201854
843,4.265093
844,4.176965
845,4.355655
846,4.337843
847,4.265868
848,4.284300
849,4.207426
850,4.279555
851,4.330922
852,4.196372
853,4.199433
854,4.280060
855,4.246850
856,4.275347
857,4.257671
858,4.246440
859,4.282190
860,4.260273
861,4.299074
862,4.172047
863,4.240467
864,4.267921
865,4.203649
866,4.133404
867,4.192137
868,4.335862
869,4.238539
870,4.297055
871,4.295296
872,4.229856
873,4.202014
874,4.203637
875,4.308231
876,4.293938
877,4.219334
878,4.192314
879,4.274603
880,4.331775
881,4.362532
882,4.316759
883,4.269438
884,4.187955
885,4.154949
886,4.162231
887,4.361883
888,4.136237
889,4.270431
890,4.270729
891,4.183871
892,4.303364
893,4.313704
894,4.242544
895,4.232008
896,4.102140
897,4.252459
898,4.138810
899,4.241172
900,4.252617
901,4.232362
902,4.271824
903,4.197941
904,4.197113
905,4.317312
906,4.297346
907,4.095736
908,4.276169
909,4.244783
910,4.389331
911,4.170323
912,4.308735
913,4.303525
914,4.232885
915,4.224772
916,4.371717
917,4.214718
918,4.263238
919,4.260666
920,4.326724
921,4.257903
922,4.275314
923,4.224978
924,4.236084
925,4.182219
926,4.313852
927,4.204324
928,4.227715
929,4.381444
930,4.217024
931,4.243793
932,4.211223
933,4.294560
934,4.142516
935,4.260125
936,4.253817
937,4.103359
938,4.300077
939,4.177090
940,4.187814
941,4.247007
942,4.215214
943,4.152863
944,4.202830
945,4.288998
946,4.278978
947,4.226725
948,4.204308
949,4.156406
950,4.271838
951,4.221098
952,4.304292
953,4.290563
954,4.096050
955,4.248662
956,4.151825
957,4.226664
958,4.195734
959,4.291338
960,4.209794
961,4.254362
962,4.221856
963,4.339062
964,4.320647
965,4.155900
966,4.289744
967,4.235238
968,4.177082
969,4.241034
970,4.274824
971,4.171301
972,4.200575
973,4.226652
974,4.307521
975,4.467773
976,4.336506
977,3.988887
978,4.169942
979,4.259557
980,4.290994
981,4.165827
982,4.350714
983,4.298142
984,4.292535
985,4.263510
986,4.348953
987,4.291579
988,4.302662
989,4.306628
990,4.315272
991,4.140199
992,4.347296
993,4.343732
994,4.185848
995,4.312047
996,4.339024
997,4.176645
998,4.335700
999,4.228635
1000,4.226586
1001,4.300145
1002,4.204922
1003,4.196376
1004,4.288516
1005,4.233849
1006,4.332735
1007,4.204707
1008,4.270647
1009,4.272247
1010,4.352190
1011,4.363882
1012,4.121351
1013,4.409915
1014,4.245010
