episode,step,reward
35,9,0.254376
35,10,0.474767
35,11,0.444743
35,12,0.483348
35,13,0.482500
35,14,0.513434
35,15,0.504969
36,1,0.459310
36,2,0.446717
36,3,0.447546
36,4,0.467171
36,5,0.505505
36,6,0.497918
36,7,0.528952
36,8,0.459189
36,9,0.457224
36,10,0.489970
36,11,0.510400
36,12,0.462563
36,13,0.473624
36,14,0.474161
36,15,0.473884
37,1,0.489005
37,2,0.457620
37,3,0.533639
37,4,0.432030
37,5,0.444870
37,6,0.466679
37,7,0.475899
37,8,0.426354
37,9,0.468327
37,10,0.437995
37,11,0.446743
37,12,0.516420
37,13,0.448156
37,14,0.270057
37,15,0.481325
38,1,0.475183
38,2,0.504735
38,3,0.466940
38,4,0.506369
38,5,0.485220
38,6,0.493393
38,7,0.511358
38,8,0.465505
38,9,0.463481
38,10,0.482003
38,11,0.503766
38,12,0.516894
38,13,0.549866
38,14,0.464078
38,15,0.476554
39,1,0.481201
39,2,0.432130
39,3,0.434589
39,4,0.503250
39,5,0.499849
39,6,0.525622
39,7,0.503420
39,8,0.534221
39,9,0.494332
39,10,0.462074
39,11,0.469643
39,12,0.529343
39,13,0.466626
39,14,0.462167
39,15,0.438662
40,1,0.512167
40,2,0.475782
40,3,0.475124
40,4,0.477893
40,5,0.513671
40,6,0.508800
40,7,0.457620
40,8,0.501971
40,9,0.469663
40,10,0.448217
40,11,0.504660
40,12,0.505822
40,13,0.457120
40,14,0.532282
40,15,0.460750
41,1,0.380913
41,2,0.530507
41,3,0.343826
41,4,0.459035
41,5,0.460779
41,6,0.454104
41,7,0.478366
41,8,0.490570
41,9,0.408216
41,10,0.466124
41,11,0.484756
41,12,0.514248
41,13,0.500715
41,14,0.494421
41,15,0.546258
42,1,0.442102
42,2,0.453644
42,3,0.488479
42,4,0.434589
42,5,0.405085
42,6,0.315755
42,7,0.534939
42,8,0.484629
42,9,0.478580
42,10,0.520157
42,11,0.522483
42,12,0.492524
42,13,0.506101
42,14,0.527181
42,15,0.500414
43,1,0.463993
43,2,0.501793
43,3,0.498979
43,4,0.498546
43,5,0.439841
43,6,0.492441
43,7,0.453805
43,8,0.574110
43,9,0.479354
43,10,0.535702
43,11,0.512812
43,12,0.574110
43,13,0.561723
43,14,0.535754
43,15,0.539655
44,1,0.530507
44,2,0.482822
44,3,0.464557
44,4,0.465666
44,5,0.502039
44,6,0.446254
44,7,0.499699
44,8,0.461770
44,9,0.500750
44,10,0.496718
44,11,0.451393
44,12,0.489530
44,13,0.467030
44,14,0.444898
44,15,0.499248
45,1,0.460637
45,2,0.576623
45,3,0.536464
45,4,0.495181
45,5,0.532558
45,6,0.434589
45,7,0.540239
45,8,0.455521
45,9,0.525622
45,10,0.489402
45,11,0.517837
45,12,0.509453
45,13,0.438214
45,14,0.455629
45,15,0.484742
46,1,0.464451
46,2,0.522663
46,3,0.464209
46,4,0.460648
46,5,0.467991
46,6,0.461697
46,7,0.475826
46,8,0.488479
46,9,0.519717
46,10,0.311950
46,11,0.497013
46,12,0.448406
46,13,0.472510
46,14,0.495717
46,15,0.000000
47,1,0.515290
47,2,0.483618
47,3,0.495071
47,4,0.484081
47,5,0.456863
47,6,0.434589
47,7,0.462846
47,8,0.479866
47,9,0.468485
47,10,0.509193
47,11,0.474218
47,12,0.463671
47,13,0.447241
47,14,0.491684
47,15,0.489524
48,1,0.521122
48,2,0.511180
48,3,0.470626
48,4,0.458794
48,5,0.471915
48,6,0.478806
48,7,0.501506
48,8,0.506643
48,9,0.574110
48,10,0.517837
48,11,0.437339
48,12,0.455761
48,13,0.482296
48,14,0.455234
48,15,0.476463
49,1,0.463993
49,2,0.501691
49,3,0.000000
49,4,0.492148
49,5,0.529096
49,6,0.435590
49,7,0.477478
49,8,0.497430
49,9,0.455366
49,10,0.499727
49,11,0.506369
49,12,0.547988
49,13,0.470488
49,14,0.493604
49,15,0.513402
50,1,0.529648
50,2,0.380913
50,3,0.500261
50,4,0.473996
50,5,0.498123
50,6,0.483527
50,7,0.505822
50,8,0.470750
50,9,0.579701
50,10,0.527679
50,11,0.469856
50,12,0.492944
50,13,0.517134
50,14,0.490367
50,15,0.530531
51,1,0.489005
51,2,0.495780
51,3,0.564999
51,4,0.521476
51,5,0.504524
51,6,0.520780
51,7,0.449549
51,8,0.579701
51,9,0.541932
51,10,0.512845
51,11,0.502064
51,12,0.493006
51,13,0.492464
51,14,0.241763
51,15,0.514221
52,1,0.492966
52,2,0.492297
52,3,0.532282
52,4,0.552662
52,5,0.453735
52,6,0.511077
52,7,0.452529
52,8,0.541806
52,9,0.492250
52,10,0.531474
52,11,0.535920
52,12,0.497891
52,13,0.369535
52,14,0.451422
52,15,0.434145
53,1,0.548001
53,2,0.492320
53,3,0.521831
53,4,0.475787
53,5,0.457720
53,6,0.454709
53,7,0.472356
53,8,0.456054
53,9,0.520660
53,10,0.465281
53,11,0.477431
53,12,0.534611
53,13,0.519582
53,14,0.543300
53,15,0.497711
54,1,0.530507
54,2,0.435590
54,3,0.475553
54,4,0.448318
54,5,0.534939
54,6,0.454439
54,7,0.492443
54,8,0.501901
54,9,0.489523
54,10,0.492148
54,11,0.491437
54,12,0.495194
54,13,0.518005
54,14,0.496763
54,15,0.547988
55,1,0.494256
55,2,0.458415
55,3,0.334986
55,4,0.405085
55,5,0.450722
55,6,0.503522
55,7,0.501971
55,8,0.512904
55,9,0.533703
55,10,0.535965
55,11,0.565180
55,12,0.479968
55,13,0.481459
55,14,0.504352
55,15,0.462241
56,1,0.458765
56,2,0.249384
56,3,0.500261
56,4,0.485603
56,5,0.475101
56,6,0.460117
56,7,0.538580
56,8,0.499226
56,9,0.498482
56,10,0.490702
56,11,0.494926
56,12,0.495156
56,13,0.480166
56,14,0.459681
56,15,0.452159
57,1,0.495783
57,2,0.467425
57,3,0.202543
57,4,0.484204
57,5,0.463149
57,6,0.504380
57,7,0.531964
57,8,0.453327
57,9,0.460460
57,10,0.000000
57,11,0.492854
57,12,0.477173
57,13,0.455322
57,14,0.478576
57,15,0.464774
58,1,0.530507
58,2,0.506438
58,3,0.495768
58,4,0.485880
58,5,0.430471
58,6,0.425800
58,7,0.436657
58,8,0.492966
58,9,0.504352
58,10,0.524296
58,11,0.353676
58,12,0.470898
58,13,0.485188
58,14,0.460738
58,15,0.508795
59,1,0.458765
59,2,0.485419
59,3,0.464237
59,4,0.467136
59,5,0.515707
59,6,0.498139
59,7,0.495071
59,8,0.465281
59,9,0.458242
59,10,0.453502
59,11,0.459622
59,12,0.506369
59,13,0.509463
59,14,0.495339
59,15,0.542288
60,1,0.521767
60,2,0.504352
60,3,0.474714
60,4,0.498527
60,5,0.479815
60,6,0.465062
60,7,0.448862
60,8,0.472379
60,9,0.475139
60,10,0.549866
60,11,0.448651
60,12,0.453442
60,13,0.513402
60,14,0.217294
60,15,0.524980
61,1,0.458765
61,2,0.436810
61,3,0.506085
61,4,0.339657
61,5,0.480211
61,6,0.476413
61,7,0.456438
61,8,0.467371
61,9,0.451364
61,10,0.453278
61,11,0.405085
61,12,0.471647
61,13,0.438809
61,14,0.499501
61,15,0.514648
62,1,0.434589
62,2,0.446717
62,3,0.484233
62,4,0.525573
62,5,0.533073
62,6,0.465883
62,7,0.456871
62,8,0.495768
62,9,0.496160
62,10,0.529648
62,11,0.474283
62,12,0.490867
62,13,0.493297
62,14,0.496160
62,15,0.486043
63,1,0.495783
63,2,0.497922
63,3,0.455372
63,4,0.456919
63,5,0.450067
63,6,0.491427
63,7,0.498768
63,8,0.518950
63,9,0.421182
63,10,0.496160
63,11,0.531036
63,12,0.444408
63,13,0.476372
63,14,0.468084
63,15,0.495764
64,1,0.547988
64,2,0.486446
64,3,0.473126
64,4,0.483275
64,5,0.411744
64,6,0.485206
64,7,0.532644
64,8,0.460193
64,9,0.497013
64,10,0.518246
64,11,0.491312
64,12,0.530367
64,13,0.506124
64,14,0.451497
64,15,0.441073
65,1,0.510413
65,2,0.464209
65,3,0.496877
65,4,0.438227
65,5,0.488479
65,6,0.485806
65,7,0.500784
65,8,0.492524
65,9,0.536797
65,10,0.491437
65,11,0.499727
65,12,0.471531
65,13,0.524429
65,14,0.525622
65,15,0.510494
66,1,0.512167
66,2,0.463437
66,3,0.524344
66,4,0.483761
66,5,0.540622
66,6,0.530869
66,7,0.295229
66,8,0.471510
66,9,0.488684
66,10,0.501472
66,11,0.500715
66,12,0.462678
66,13,0.457731
66,14,0.513402
66,15,0.533636
67,1,0.464451
67,2,0.500261
67,3,0.474496
67,4,0.498822
67,5,0.501559
67,6,0.459712
67,7,0.533129
67,8,0.574110
67,9,0.517833
67,10,0.510903
67,11,0.497733
67,12,0.445859
67,13,0.502170
67,14,0.492993
67,15,0.512772
68,1,0.500261
68,2,0.522729
68,3,0.380913
68,4,0.537456
68,5,0.450901
68,6,0.506369
68,7,0.463353
68,8,0.495194
68,9,0.463179
68,10,0.524679
68,11,0.494983
68,12,0.434589
68,13,0.471234
68,14,0.495831
68,15,0.460443
69,1,0.495783
69,2,0.445859
69,3,0.485045
69,4,0.454817
69,5,0.496596
69,6,0.513978
69,7,0.464361
69,8,0.494803
69,9,0.531294
69,10,0.508571
69,11,0.497275
69,12,0.486104
69,13,0.495005
69,14,0.499727
69,15,0.496863
70,1,0.445859
70,2,0.474943
70,3,0.496160
70,4,0.466638
70,5,0.497642
70,6,0.473422
70,7,0.450901
70,8,0.491453
70,9,0.520639
70,10,0.470389
70,11,0.490608
70,12,0.544512
70,13,0.461636
70,14,0.540988
70,15,0.535868
71,1,0.545566
71,2,0.495545
71,3,0.470376
71,4,0.482254
