episode,episodic_reward
0,4.267388
1,4.057139
2,4.057616
3,4.291055
4,3.914401
5,4.417700
6,4.191326
7,3.898409
8,4.074308
9,4.098493
10,4.131159
11,3.744986
12,4.201494
13,4.033838
14,4.192627
15,4.115662
16,4.097048
17,4.216622
18,4.049777
19,4.157329
20,4.043576
21,3.987052
22,4.091312
23,4.252014
24,4.180856
25,4.355539
26,3.924728
27,4.155604
28,3.910014
29,4.124468
30,4.205845
31,3.962402
32,4.282070
33,4.371291
34,4.054825
35,4.234007
36,4.035004
37,4.242134
38,4.195033
39,3.852048
40,3.996646
41,4.255161
42,3.949845
43,4.078397
44,4.258524
45,4.289347
46,4.066760
47,4.133914
48,4.124989
49,4.031319
50,4.264497
51,4.495408
52,3.978368
53,4.004738
54,4.167622
55,4.089648
56,4.434303
57,4.073190
58,3.798273
59,4.332848
60,4.267400
61,4.021959
62,4.225383
63,4.023302
64,4.270211
65,4.213940
66,4.395527
67,4.144489
68,3.985951
69,4.449020
70,4.095906
71,4.163890
72,3.963403
73,4.239750
74,4.124116
75,4.121161
76,3.900430
77,4.278059
78,4.019325
79,4.077519
80,4.189377
81,3.897689
82,4.263815
83,3.954739
84,4.232456
85,4.073703
86,4.090816
87,4.245247
88,4.219790
89,4.282076
90,4.241369
91,4.244804
92,4.285876
93,4.006784
94,4.165438
95,4.175761
96,4.058189
97,3.914858
98,4.081074
99,4.213762
100,4.188040
101,4.391524
102,4.164043
103,3.820890
104,4.132685
105,4.476631
106,4.554676
107,4.250563
108,4.330657
109,4.165211
110,4.285449
111,4.115738
112,4.431814
113,4.281837
114,3.990005
115,4.191215
116,4.155445
117,4.210510
118,3.920144
119,4.118216
120,4.257183
121,4.117320
122,4.221281
123,3.885466
124,4.192605
125,4.271306
126,4.382612
127,4.235510
128,4.132310
129,4.171745
130,4.244815
131,3.676939
132,4.187168
133,4.002749
134,4.368804
135,4.182044
136,3.843699
137,4.313539
138,4.355851
139,4.219109
140,4.041892
141,4.286142
142,4.037978
143,4.092902
144,4.153952
145,3.998430
146,4.087312
147,4.054244
148,4.200309
149,4.054946
150,4.095222
151,4.160171
152,4.241711
153,4.083406
154,3.879800
155,4.245916
156,3.992164
157,3.869019
158,4.414684
159,3.834902
160,4.133358
161,4.071787
162,4.255660
163,4.061727
164,4.191510
165,4.142272
166,4.178314
167,4.101173
168,3.950844
169,4.147953
170,4.358564
171,3.839804
172,3.974008
173,4.274407
174,4.303178
175,4.065907
176,4.253059
177,4.139500
178,4.047061
179,3.904172
180,4.118663
181,4.223267
182,4.116283
183,3.685134
184,4.107388
185,3.896798
186,4.039157
187,4.060514
188,4.167116
189,4.399894
190,4.000920
191,4.026483
192,4.297273
193,4.157182
194,4.009868
195,3.986001
196,4.291940
197,4.303267
198,4.122405
199,4.263920
200,4.196172
201,3.894077
202,4.384900
203,4.339018
204,4.006750
205,3.939910
206,4.114911
207,4.091780
208,4.095295
209,4.107243
210,4.347133
211,4.190382
212,4.312514
213,3.979657
214,4.005853
215,4.212271
216,4.377792
217,4.036913
218,4.122488
219,3.902093
220,4.274346
221,4.079123
222,4.174612
223,4.102541
224,4.050315
225,4.248003
226,4.105313
227,4.167383
228,4.271185
229,4.268181
230,4.033368
231,4.030670
232,3.883623
233,4.042886
234,4.248425
235,4.292318
236,4.221535
237,4.076271
238,3.913335
239,4.030836
240,3.788351
241,4.120980
242,4.208547
243,4.199498
244,4.272859
245,4.097910
246,3.949461
247,4.010704
248,3.939635
249,4.151869
250,4.034524
251,4.093984
252,4.149880
253,3.889504
254,3.724534
255,3.938584
256,4.178751
257,3.918899
258,4.340265
259,4.047039
260,4.128148
261,4.141782
262,4.059246
263,4.044092
264,4.079975
265,4.053735
266,4.433979
267,4.016437
268,4.057331
269,4.147048
270,4.103159
271,4.105878
272,4.140245
273,3.998406
274,4.106554
275,3.890394
276,4.065630
277,3.726724
278,3.786408
279,4.072452
280,4.163384
281,4.176216
282,3.984224
283,4.055735
284,4.257685
285,4.063757
286,4.011537
287,4.016495
288,4.286357
289,4.286181
290,4.258901
291,4.051327
292,4.182252
293,4.190853
294,4.022267
295,4.225392
296,4.186135
297,4.130014
298,4.114718
299,4.184308
300,3.985308
301,4.369471
302,4.155640
303,4.269338
304,3.976701
305,4.273701
306,4.217189
307,4.205084
308,4.030172
309,4.219232
310,4.094380
311,4.095237
312,3.995253
313,3.840821
314,4.365274
315,4.130667
316,3.953072
317,3.826289
318,4.328444
319,4.012747
320,4.187060
321,3.942137
322,4.121322
323,4.288558
324,4.225390
325,4.225649
326,4.019559
327,3.990819
328,3.975694
329,3.984967
330,3.828653
331,4.264583
332,4.095834
333,4.206535
334,4.120688
335,4.212774
336,4.159491
337,3.900597
338,4.112345
339,3.957441
340,3.793358
341,4.293184
342,4.340628
343,4.114727
344,4.058608
345,4.156195
346,4.211114
347,4.236687
348,4.263185
349,4.282427
350,4.044790
351,3.775743
352,3.898146
353,4.111459
354,3.896909
355,4.004939
356,4.039519
357,3.940531
358,3.860479
359,3.732399
360,4.012720
361,3.765403
362,4.057406
363,4.232841
364,4.128582
365,3.902571
366,4.209640
367,4.106386
368,4.175028
369,3.906570
370,4.070459
371,4.125564
372,4.314803
373,3.965882
374,4.292320
375,4.018548
376,4.042951
377,4.147806
378,3.953134
379,4.176823
380,4.330153
381,4.045377
382,4.149160
383,4.283651
384,4.128385
385,4.075264
386,4.117494
387,3.896551
388,3.933034
389,4.148555
390,4.205317
391,4.255709
392,3.860047
393,4.234382
394,4.094823
395,4.044632
396,4.229309
397,4.220401
398,4.117843
399,4.152859
400,3.804064
401,3.762181
402,3.977554
403,4.121189
404,4.105602
405,4.017998
406,4.248801
407,4.032679
408,4.196949
409,3.913498
410,3.997809
411,4.079662
412,4.142079
413,3.857642
414,3.930482
415,4.172426
416,3.942556
417,4.186893
418,3.762446
419,4.066625
420,4.046956
421,3.856449
422,3.884336
423,4.229944
424,4.061172
425,3.983899
426,3.884714
427,3.947851
428,4.165643
429,4.142000
430,3.956074
431,4.193701
432,4.081509
433,4.303449
434,4.295630
435,4.324034
436,3.775354
437,4.174773
438,4.173939
439,3.788532
440,3.960976
441,3.921140
442,4.327106
443,4.124313
444,3.948684
445,4.399045
446,3.754473
447,4.083316
448,3.941874
449,4.101646
450,3.923234
451,4.185728
452,3.854709
453,4.282888
454,4.012769
455,4.338836
456,4.397009
457,3.948256
458,4.396695
459,4.096429
460,4.063129
461,3.975845
462,4.150368
463,4.171597
464,4.258069
465,4.118447
466,4.005530
467,4.094130
468,4.153107
469,3.983441
470,3.841432
471,4.080901
472,4.292279
473,3.950047
474,4.183173
475,4.190630
476,4.165092
477,4.054007
478,4.093305
479,3.839181
480,4.108360
481,4.324906
482,4.149743
483,4.088383
484,3.960083
485,4.220563
486,3.980748
487,4.044079
488,3.867359
489,4.116310
490,3.960461
491,4.030557
492,4.222389
493,4.160749
494,4.270712
495,4.155368
496,4.269557
497,4.169127
498,3.906033
499,4.035293
500,4.229772
501,4.139778
502,4.108042
503,3.939902
504,3.836024
505,4.103205
506,4.249641
507,4.081112
508,4.272439
509,4.074205
510,4.092810
511,3.700537
512,4.080540
513,4.142459
514,4.320632
515,4.291704
516,4.245570
517,3.785628
518,3.912888
519,4.152026
520,4.147523
521,4.287139
522,4.215061
523,4.097630
524,3.976602
525,4.035671
526,4.179757
527,4.178764
528,4.069031
529,4.277297
530,3.868247
531,4.096493
532,4.174555
533,4.066687
534,3.897198
535,4.016052
536,4.223354
537,4.116456
538,4.074461
539,3.994653
540,4.104939
541,3.986114
542,4.184528
543,4.133119
544,4.139713
545,3.929655
546,4.067099
547,4.093619
548,4.225463
549,4.190655
550,3.974738
551,4.048184
552,4.142124
553,3.924261
554,4.146783
555,4.050357
556,3.809256
557,3.904467
558,4.026905
559,4.002830
560,4.135292
561,4.178179
562,4.215676
563,4.008068
564,4.002170
565,4.350573
566,3.971752
567,3.942386
568,3.823286
569,3.935261
570,3.947461
571,4.100653
572,4.181238
573,4.090057
574,4.179292
575,3.800000
576,4.135396
577,4.020027
578,4.062883
579,4.171660
580,4.198786
581,3.948135
582,4.197666
583,4.200476
584,4.020583
585,4.120405
586,4.240333
587,4.171589
588,4.229199
589,4.235636
590,4.169513
591,4.229662
592,4.153571
593,4.148976
594,4.254542
595,4.142706
596,4.204737
597,4.163373
598,3.920207
599,4.098956
600,3.710447
601,4.079813
602,4.057771
603,3.925850
604,3.931312
605,3.924585
606,3.741137
607,4.349344
608,4.124306
609,4.203624
610,4.022455
611,4.053000
612,4.174385
613,4.189630
