episode,episodic_reward
455,4.218474
456,4.013398
457,4.127962
458,3.970067
459,4.195352
460,3.962699
461,3.948393
462,3.994661
463,3.851424
464,4.090118
465,4.041305
466,4.052018
467,3.950655
468,4.110094
469,4.188923
470,3.970113
471,3.869524
472,4.047162
473,3.902549
474,4.090931
475,4.061300
476,4.042218
477,3.854766
478,3.821229
479,4.104450
480,4.000978
481,3.962802
482,4.190961
483,3.938012
484,3.943921
485,3.851630
486,4.046682
487,4.092870
488,3.918861
489,4.099572
490,3.886223
491,4.174974
492,3.968485
493,4.089325
494,3.927338
495,3.937036
496,4.045279
497,4.004245
498,4.002502
499,4.016933
500,4.121982
501,4.045049
502,3.788508
503,4.119516
504,4.100830
505,3.974263
506,3.891115
507,3.941380
508,3.978022
509,3.855759
510,4.012465
511,3.818582
512,4.014138
513,4.085801
514,4.219329
515,3.912514
516,3.967255
517,4.010165
518,3.987354
519,4.095673
520,3.988553
521,3.852466
522,4.166702
523,4.179039
524,3.984980
525,3.882954
526,3.944176
527,4.098430
528,4.009316
529,3.968926
530,4.063012
531,4.035042
532,4.101132
533,3.907722
534,4.042681
535,3.845079
536,4.001963
537,3.913216
538,3.930579
539,3.988219
540,3.916520
541,3.832800
542,4.028135
543,4.015415
544,4.027952
545,4.032980
546,4.046718
547,4.102485
548,3.946524
549,4.045451
550,3.968634
551,3.902542
552,3.978582
553,3.920818
554,3.893938
555,3.966250
556,4.134267
557,3.903260
558,4.032629
559,3.922971
560,3.987086
561,3.920230
562,3.994274
563,4.025888
564,3.930971
565,3.832400
566,3.801068
567,3.935619
568,3.851418
569,3.939186
570,4.103041
571,3.816179
572,4.114055
573,4.076985
574,3.999517
575,4.011120
576,3.910236
577,4.022413
578,3.993321
579,3.973547
580,3.895878
581,3.830602
582,4.078957
583,3.976820
584,3.968499
585,4.054368
586,4.097242
587,3.947083
588,4.029812
589,4.030084
590,4.171102
591,3.988415
592,3.892984
593,4.030948
594,3.979470
595,3.894185
596,3.982221
597,4.057174
598,3.780652
599,3.881608
600,4.092495
601,4.071505
602,4.107783
603,3.993057
604,3.991595
605,3.988813
606,4.009550
607,3.961662
608,3.977430
609,4.036571
610,4.108139
611,4.079483
612,3.867516
613,3.835279
614,3.880015
615,3.970546
616,3.897176
617,4.025121
618,4.107781
619,3.831030
620,4.081140
621,3.896459
622,4.110313
623,3.973613
624,3.874071
625,4.113192
626,3.857493
627,4.042633
628,4.017185
629,3.947272
630,3.941026
631,3.974031
632,4.112102
633,3.973741
634,4.095430
635,4.039034
636,4.189719
637,4.030630
638,4.013744
639,3.915045
640,4.119796
641,4.012911
642,4.006827
643,4.017765
644,4.082562
645,4.001882
646,4.096673
647,4.055818
648,4.002386
649,3.964637
650,4.008861
651,3.948954
652,4.170301
653,4.002694
654,4.054849
655,3.889281
656,4.227392
657,4.018013
658,4.040271
659,4.005892
660,3.884942
661,3.963147
662,4.001152
663,3.832786
664,3.941795
665,3.877366
666,4.012735
667,3.994573
668,3.942504
669,3.865521
670,4.097432
671,3.981563
672,3.938441
673,4.026793
674,4.146650
675,4.001976
676,4.091185
677,3.842261
678,3.923181
679,3.978929
680,4.010796
681,4.045825
682,4.041926
683,4.014347
684,4.013940
685,3.998269
686,3.959357
687,3.998706
688,3.957715
689,4.095443
690,4.028417
691,3.971133
692,4.095396
693,4.017423
694,3.837554
695,3.952597
696,3.897934
697,3.918770
698,4.002852
699,4.018002
700,4.077577
701,3.819646
702,3.953214
703,4.236531
704,3.865689
705,3.924720
706,4.097969
707,3.972891
708,4.016330
709,3.961254
710,3.947974
711,4.043834
712,3.983254
713,3.952469
714,3.951896
715,3.985430
716,3.898388
717,3.763657
718,4.129574
719,4.053365
720,4.009080
721,3.950789
722,4.051300
723,4.013262
724,3.968111
725,3.803047
726,4.036198
727,4.038293
728,3.749434
729,3.916543
730,3.901927
731,4.028292
732,4.055870
733,3.954487
734,4.054744
735,4.117588
736,3.973500
737,4.098019
738,3.916387
739,3.939988
740,4.146236
741,3.975142
742,3.958185
743,4.070136
744,3.929019
745,3.831110
746,3.794559
747,3.952142
748,3.962134
749,3.923185
750,3.940601
751,3.899092
752,4.044521
753,3.841665
754,4.042674
755,4.113232
756,3.899195
757,3.970445
758,3.864803
759,3.987262
760,3.961380
761,3.935034
762,3.936557
763,3.977272
764,3.876223
765,3.861566
766,3.755096
767,3.955468
768,3.908025
769,3.990225
770,3.885442
771,3.814464
772,3.949389
773,4.097195
774,3.837456
775,3.785754
776,3.879853
777,4.126859
778,3.904747
779,4.007973
780,3.919585
781,4.044250
782,3.976461
783,4.107556
784,4.073939
785,3.879384
786,3.986141
787,3.960385
788,3.977894
789,3.982134
790,3.900810
791,4.043669
792,3.951584
793,3.896936
794,3.904251
795,4.023948
796,3.718928
797,4.079365
798,3.874554
799,3.909295
800,4.089936
801,3.902762
802,4.091917
803,3.953169
804,3.994910
805,3.984429
806,3.893516
807,3.871348
808,3.947955
809,4.020373
810,3.950072
811,4.026820
812,3.870204
813,3.930338
814,3.891307
815,3.918479
816,4.008037
817,3.907124
818,3.857704
819,3.930919
820,3.847157
821,3.929961
822,3.873929
823,4.074651
824,3.932872
825,3.816396
826,3.969372
827,3.853559
828,3.928471
829,4.071676
830,3.867312
831,3.850358
832,4.066858
833,4.080787
834,4.055126
835,3.970908
836,4.071203
837,3.854549
838,3.887753
839,3.876892
840,3.940161
841,3.768867
842,3.922953
843,3.999355
844,3.941057
845,4.046593
846,3.910314
847,3.953246
848,4.059556
849,4.017535
850,3.964375
851,3.964531
852,4.039253
853,3.967604
854,3.958341
855,4.092338
856,3.805978
857,3.737127
858,3.828867
859,3.846568
860,3.873050
861,4.152269
862,4.049158
863,3.926501
864,3.926291
865,4.056831
866,3.852206
867,3.920850
868,3.961064
869,4.025586
870,3.871547
871,4.037334
872,3.824512
873,3.952207
874,3.986372
875,3.853205
876,3.741192
877,3.828148
878,3.991232
879,3.809925
880,3.954355
881,4.035120
882,3.841728
883,3.887628
884,3.870470
885,3.951864
886,3.944025
887,3.708045
888,4.016037
889,3.908155
890,4.088517
891,4.014953
892,3.914446
893,4.046263
894,3.904387
895,3.870885
896,4.057624
897,4.097170
898,4.067386
899,4.062810
900,3.828813
901,4.183413
902,4.040328
903,3.750655
904,3.950418
905,3.914669
906,3.930853
907,3.943986
908,4.029388
909,4.016648
910,3.947952
911,3.715594
912,3.888462
913,3.839728
914,3.951898
915,3.977949
916,4.058420
917,3.943700
918,3.857058
919,3.969479
920,3.840012
921,3.848502
922,3.980124
923,3.948711
924,3.861833
925,3.794550
926,3.919820
927,3.906836
928,3.960222
929,3.887946
930,3.967998
931,3.952006
932,3.812410
933,3.926235
934,3.976719
935,3.790117
936,3.938568
937,3.858452
938,3.941596
939,3.847095
940,3.981783
941,3.755221
942,3.845645
943,3.988898
944,3.822307
945,4.003553
946,3.813625
947,3.807538
948,3.925229
949,3.946215
950,3.909401
951,4.002799
952,3.844732
953,3.982289
954,3.846086
955,3.768429
956,3.831797
957,3.855448
958,3.839287
959,3.845206
960,3.893820
961,3.881079
962,4.069057
963,3.965613
964,3.824975
965,3.889249
966,3.914848
967,3.974745
968,3.942044
969,3.810790
970,3.846420
971,3.874307
972,3.990615
973,4.006814
974,4.059791
975,3.956920
976,3.838442
977,4.010021
978,3.830900
979,3.881288
980,3.899308
981,4.032045
982,3.942926
983,3.630159
984,3.999558
985,4.002993
986,4.029899
987,3.855512
988,3.784845
989,3.784970
990,3.969350
991,3.854367
992,3.831027
993,3.812074
994,3.740449
995,3.866970
996,3.939912
997,3.986414
998,3.878365
999,3.963104
1000,3.836312
1001,3.869060
1002,3.855291
1003,3.789287
1004,3.952466
1005,3.857955
1006,3.713639
1007,3.789165
1008,3.906305
1009,3.641977
1010,3.853054
1011,3.777713
1012,3.714651
1013,3.740942
1014,3.978813
