episode,episodic_reward
358,4.147217
359,4.003098
360,4.000809
361,4.122594
362,4.157205
363,4.188561
364,4.062499
365,4.135869
366,4.145675
367,4.210519
368,3.990079
369,3.998652
370,4.018528
371,3.925061
372,4.018558
373,4.095029
374,4.134173
375,4.336149
376,4.217019
377,4.004967
378,4.187254
379,4.227143
380,4.111574
381,4.093541
382,4.155476
383,4.114928
384,4.031618
385,4.314242
386,4.261647
387,4.193897
388,4.182112
389,4.232566
390,4.154773
391,4.093749
392,4.116156
393,4.133162
394,4.170103
395,4.118201
396,4.089637
397,4.186884
398,4.196339
399,4.032559
400,4.141025
401,4.183835
402,4.097880
403,4.246581
404,3.945806
405,4.047357
406,4.130015
407,4.087277
408,4.095680
409,4.110065
410,4.105118
411,4.002307
412,4.033906
413,4.044279
414,4.029789
415,3.971124
416,4.234371
417,4.125436
418,4.119047
419,4.066553
420,4.150405
421,4.017471
422,4.212504
423,4.063549
424,4.216324
425,4.239951
426,4.222320
427,4.048941
428,4.039048
429,4.269088
430,4.337763
431,4.174393
432,4.089918
433,4.135638
434,3.988627
435,4.146645
436,3.953608
437,4.116675
438,4.176992
439,4.233060
440,4.027252
441,4.087552
442,4.262330
443,4.312606
444,4.264589
445,4.118112
446,4.105572
447,4.135509
448,4.238346
449,4.162611
450,4.264202
451,4.169799
452,4.085913
453,3.971969
454,4.151524
455,4.086011
456,4.079382
457,4.047128
458,4.067761
459,4.092789
460,4.116092
461,4.179688
462,4.090793
463,4.042641
464,4.217108
465,3.991812
466,3.940909
467,4.127654
468,4.152542
469,4.140145
470,3.929088
471,4.148979
472,4.255609
473,4.130711
474,4.077892
475,3.951352
476,4.138364
477,4.233905
478,4.072684
479,4.232184
480,4.075290
481,4.053413
482,4.087028
483,4.194827
484,3.967725
485,4.142456
486,4.055398
487,3.997304
488,4.206818
489,4.031297
490,4.145959
491,4.063424
492,4.133745
493,4.157492
494,4.106465
495,4.387918
496,4.168735
497,4.193933
498,4.252059
499,3.935055
500,4.179182
501,4.194321
502,4.227299
503,4.198504
504,4.139636
505,4.345663
506,4.283027
507,4.125133
508,4.091623
509,4.032565
510,4.115917
511,4.167600
512,4.204590
513,4.211736
514,4.126208
515,4.175216
516,4.314124
517,4.082121
518,4.238784
519,4.048479
520,4.227403
521,4.065386
522,4.153592
523,4.018975
524,4.421697
525,4.250430
526,4.339377
527,4.230831
528,4.230656
529,4.083614
530,4.112674
531,4.065273
532,4.287340
533,4.173913
534,3.965390
535,4.288422
536,4.334554
537,4.117017
538,4.377947
539,4.204109
540,4.095931
541,4.314521
542,4.360641
543,4.179660
544,4.147807
545,4.297168
546,4.360226
547,4.233961
548,4.371035
549,4.299449
550,4.198066
551,4.113968
552,3.902937
553,4.111257
554,3.978103
555,4.062842
556,4.189047
557,3.944135
558,4.081264
559,4.113538
560,4.339420
561,4.238950
562,4.138421
563,4.169408
564,4.109153
565,3.963263
566,4.079372
567,4.043876
568,4.168168
569,4.186268
570,4.239730
571,4.100521
572,4.214525
573,4.297643
574,4.302234
575,4.090284
576,4.313934
577,4.161317
578,4.013001
579,4.245288
580,4.222309
581,4.075667
582,4.300697
583,3.960662
584,4.034144
585,4.200717
586,4.170298
587,4.193972
588,4.144587
589,4.111234
590,4.114941
591,4.282391
592,4.033665
593,4.111974
594,4.081177
595,3.972840
596,4.104309
597,4.193306
598,4.284611
599,4.013356
600,4.059368
601,4.248859
602,4.144730
603,4.165169
604,4.075899
605,4.013735
606,3.967191
607,4.292493
608,4.047071
609,4.039429
610,4.231962
611,3.969534
612,4.292146
613,3.984685
614,4.079466
615,4.163725
616,4.069837
617,4.224358
618,3.922673
619,4.109653
620,3.978782
621,4.245657
622,4.218457
623,4.261802
624,4.195746
625,3.926180
626,4.344699
627,4.069248
628,4.160809
629,4.192441
630,4.199155
631,4.035178
632,4.206731
633,4.326180
634,4.142315
635,4.001448
636,4.050809
637,3.999159
638,4.028707
639,4.256067
640,4.250391
641,4.074025
642,4.228079
643,4.190090
644,4.004537
645,4.015664
646,4.182046
647,4.021796
648,4.047156
649,4.232799
650,4.122062
651,4.060965
652,3.942829
653,4.116017
654,4.339403
655,4.290375
656,4.055059
657,4.189840
658,3.959077
659,3.999272
660,4.372853
661,4.066262
662,3.943769
663,4.023808
664,4.046526
665,4.058754
666,4.161498
667,4.041414
668,4.229126
669,4.238862
670,3.955910
671,3.950140
672,4.220079
673,4.102556
674,4.126380
675,4.047081
676,3.884803
677,4.123139
678,4.127269
679,4.025234
680,4.082808
681,4.166606
682,4.245056
683,4.118829
684,4.042163
685,4.186588
686,4.030979
687,4.104044
688,4.024373
689,4.154237
690,4.063730
691,4.113942
692,3.998483
693,4.203734
694,4.239124
695,4.110308
696,4.093793
697,3.878242
698,4.299897
699,4.075438
700,4.089862
701,4.028846
702,4.096791
703,3.930433
704,4.123703
705,3.953875
706,4.050675
707,4.045731
708,4.162321
709,4.356517
710,4.208546
711,4.055799
712,4.128020
713,4.357155
714,4.187427
715,4.172125
716,4.080993
717,4.154982
718,4.117054
719,4.197610
720,4.013911
721,4.124606
722,4.216197
723,4.207514
724,4.197217
725,4.048266
726,4.202794
727,4.189792
728,4.199239
729,4.046007
730,4.025835
731,4.178288
732,3.915571
733,4.116345
734,4.064310
735,4.074008
736,4.157233
737,4.389650
738,4.056367
739,4.143141
740,4.027047
741,3.903939
742,4.043522
743,4.140834
744,4.186239
745,3.971659
746,4.090210
747,4.134749
748,4.105346
749,4.054990
750,4.117073
751,4.097009
752,4.054850
753,4.169258
754,4.204141
755,4.129160
756,4.392596
757,4.182175
758,3.948472
759,3.867365
760,3.954642
761,4.052688
762,4.256891
763,4.151939
764,4.304909
765,4.196448
766,4.157210
767,3.911607
768,4.121895
769,3.980909
770,4.210142
771,4.344907
772,4.282583
773,4.168639
774,4.201746
775,4.067667
776,3.947331
777,4.035553
778,4.233849
779,4.124646
780,4.136438
781,3.931151
782,4.186148
783,4.012373
784,4.181774
785,4.274748
786,4.128267
787,4.272802
788,4.131006
789,4.045457
790,4.097232
791,4.069797
792,4.135988
793,4.187103
794,4.190025
795,4.017265
796,4.364099
797,4.220290
798,4.165024
799,4.097462
800,4.067958
801,4.180980
802,3.993725
803,3.978056
804,4.256792
805,4.092542
806,3.937687
807,3.970276
808,4.394366
809,4.011900
810,3.951986
811,4.152951
812,4.216918
813,4.069455
814,4.189765
815,4.226740
816,3.978292
817,4.103646
818,3.973332
819,3.912818
820,4.112030
821,4.150813
822,4.072397
823,4.031549
824,4.136503
825,3.971035
826,4.072378
827,4.341578
828,4.066993
829,4.015868
830,4.194970
831,4.327505
832,3.960124
833,4.295015
834,4.098008
835,4.386847
836,4.341335
837,4.035589
838,4.161724
839,4.132901
840,3.982311
841,3.917231
842,4.175839
843,4.115764
844,4.015266
845,4.145583
846,4.163890
847,4.368507
848,4.069016
849,4.035242
850,4.222891
851,4.107042
852,4.050097
853,4.230843
854,4.020208
855,4.011655
856,4.125228
857,4.119205
858,4.131873
859,4.019651
860,4.154437
861,4.113754
862,4.087503
863,4.212070
864,4.047937
865,3.994150
866,4.115622
867,3.928960
868,4.069194
869,3.981336
870,4.154482
871,4.131957
872,4.290288
873,3.988882
874,4.033396
875,4.125181
876,4.229625
877,4.055237
878,3.987789
879,4.236731
880,4.293824
881,4.020989
882,4.188065
883,4.076385
884,4.228629
885,4.053827
886,4.069446
887,3.947274
888,4.037985
889,4.156285
890,4.154773
891,4.149836
892,4.120384
893,4.221661
894,4.307300
895,4.074249
896,4.119410
897,4.058833
898,4.003995
899,3.934122
900,4.094077
901,4.328451
902,4.015456
903,4.259457
904,4.129881
905,4.073139
906,4.187421
907,3.974554
908,4.016240
909,3.993135
910,4.260286
911,4.058790
912,4.248228
913,4.148211
914,4.095688
915,4.231438
916,4.403010
917,4.013272
918,4.181890
919,4.151395
920,4.118792
921,4.074404
922,4.111836
923,3.969083
924,4.257195
925,4.379020
926,4.323502
927,4.239756
928,4.083821
929,4.102882
930,4.113069
931,4.115151
932,3.997661
933,3.967804
934,4.279263
935,4.075338
936,4.156997
937,4.164128
938,4.198160
939,4.249947
940,4.150545
941,4.115029
942,4.067712
943,4.392441
944,4.086199
945,4.016480
946,3.994876
947,4.298673
948,4.327828
949,4.199011
950,4.155760
951,3.998112
952,3.946627
953,4.019070
954,4.185933
955,4.079468
956,4.032450
957,4.024937
958,4.422184
959,4.220106
960,4.526886
961,4.104740
962,4.201426
963,4.093927
964,4.184441
965,4.173752
966,4.126715
967,3.996152
968,4.045260
969,4.126230
970,4.072344
971,4.091905
972,3.950202
973,3.978841
974,4.218757
975,3.998789
976,4.099390
977,4.066139
978,4.292228
979,4.038278
980,3.956027
981,4.265532
982,4.039051
983,3.981705
984,4.121276
985,4.140212
986,4.160383
987,4.245480
988,3.883247
989,4.077768
990,4.053532
991,3.914065
992,4.061652
993,4.071941
994,4.232893
995,4.247423
996,4.184983
997,3.958614
998,4.235014
999,4.117116
1000,4.139089
1001,4.099233
1002,4.115474
1003,4.260624
1004,3.932321
1005,4.072026
1006,4.047211
1007,4.156999
1008,4.120027
1009,4.215504
1010,4.047649
1011,3.988357
1012,4.217630
1013,4.335829
1014,4.116523
